,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
5011,,,0.002,80.0,mnist_9_100.onnx,unsat/sat,1.878345012664795,280.0,280.0,abcrown,80.0 mnist_9_100.onnx 0.002,1,1,True
3056,,,0.002,52.0,mnist_6_200.onnx,unsat/sat,1.3823378086090088,152.0,152.0,abcrown,52.0 mnist_6_200.onnx 0.002,1,1,True
3057,,,0.002,52.0,mnist_9_100.onnx,unsat/sat,1.9632434844970703,252.0,252.0,abcrown,52.0 mnist_9_100.onnx 0.002,1,1,True
5010,,MNIST,0.002,80.0,mnist_9_100.onnx,unsat,0.162419319152832,1374.0,80.0,bab,80.0 mnist_9_100.onnx 0.002,1,1,True
3073,,MNIST,0.002,52.0,mnist_net_256x2.onnx,unsat,0.1298658847808838,887.0,52.0,bab,52.0 mnist_net_256x2.onnx 0.002,1,1,True
5009,,MNIST,0.002,80.0,mnist_6_200.onnx,unsat,0.1732754707336425,1373.0,80.0,bab,80.0 mnist_6_200.onnx 0.002,1,1,True
3061,,,0.002,52.0,mnist_9_200.onnx,unsat/sat,1.9568345546722408,352.0,352.0,abcrown,52.0 mnist_9_200.onnx 0.002,1,1,True
3062,,MNIST,0.002,52.0,mnist_9_200.onnx,unsat,0.2428474426269531,899.0,52.0,bab,52.0 mnist_9_200.onnx 0.002,1,1,True
3069,,,0.002,52.0,mnist_net.onnx,unsat,0.085,52.0,,eran,52.0 mnist_net.onnx 0.002,1,1,True
3070,,MNIST,0.002,52.0,mnist_net.onnx,unsat,0.1695857048034668,885.0,52.0,bab,52.0 mnist_net.onnx 0.002,1,1,True
5008,,,0.002,80.0,mnist_6_200.onnx,unsat/sat,1.3878376483917236,180.0,180.0,abcrown,80.0 mnist_6_200.onnx 0.002,1,1,True
3889,,MNIST,0.002,64.0,mnist_net.onnx,unsat,0.1686584949493408,1089.0,64.0,bab,64.0 mnist_net.onnx 0.002,1,1,True
4999,,MNIST,0.002,80.0,mnist_4_1024.onnx,unsat,0.5237405300140381,1370.0,80.0,bab,80.0 mnist_4_1024.onnx 0.002,1,1,True
3108,,MNIST,0.002,53.0,mnist_4_1024.onnx,unsat,0.5191717147827148,911.0,53.0,bab,53.0 mnist_4_1024.onnx 0.002,1,1,True
4970,,MNIST,0.002,8.0,mnist_net_256x6.onnx,unsat,1.2657313346862793,142.0,8.0,bab,8.0 mnist_net_256x6.onnx 0.002,1,1,True
4997,,MNIST,0.002,80.0,mnist_3_50.onnx,unsat,0.0984094142913818,1369.0,80.0,bab,80.0 mnist_3_50.onnx 0.002,1,1,True
3137,,,0.002,53.0,mnist_net_256x2.onnx,unsat,0.043,753.0,,eran,53.0 mnist_net_256x2.onnx 0.002,1,1,True
3138,,MNIST,0.002,53.0,mnist_net_256x4.onnx,unsat,0.1748111248016357,905.0,53.0,bab,53.0 mnist_net_256x4.onnx 0.002,1,1,True
4975,,MNIST,0.002,8.0,rsl18a_linf01.onnx,unsat,0.117089033126831,152.0,8.0,bab,8.0 rsl18a_linf01.onnx 0.002,1,1,True
3140,,,0.002,53.0,mnist_net_256x4.onnx,unsat,0.212,553.0,,eran,53.0 mnist_net_256x4.onnx 0.002,1,1,True
3141,,,0.002,53.0,mnist_net_256x6.onnx,unsat,0.423,253.0,,eran,53.0 mnist_net_256x6.onnx 0.002,1,1,True
3142,,MNIST,0.002,53.0,mnist_net_256x6.onnx,unsat,0.1947979927062988,907.0,53.0,bab,53.0 mnist_net_256x6.onnx 0.002,1,1,True
4974,,,0.002,8.0,rsl18a_linf01.onnx,unsat,0.252,108.0,,eran,8.0 rsl18a_linf01.onnx 0.002,1,1,True
3144,,MNIST,0.002,53.0,mnist_nn.onnx,sat,0.1190433502197265,908.0,53.0,bab,53.0 mnist_nn.onnx 0.002,1,1,True
3145,,,0.002,53.0,mnist_nn.onnx,unsat,0.12,853.0,,eran,53.0 mnist_nn.onnx 0.002,1,1,True
3871,,MNIST,0.002,64.0,mnist_6_100.onnx,unsat,0.1383469104766845,1100.0,64.0,bab,64.0 mnist_6_100.onnx 0.002,1,1,True
3147,,,0.002,53.0,rsl18a_linf01.onnx,unsat,0.253,153.0,,eran,53.0 rsl18a_linf01.onnx 0.002,1,1,True
4972,,MNIST,0.002,8.0,mnist_nn.onnx,sat,0.1126613616943359,143.0,8.0,bab,8.0 mnist_nn.onnx 0.002,1,1,True
3149,,MNIST,0.002,53.0,rsl18a_linf01.onnx,unsat,0.115755558013916,917.0,53.0,bab,53.0 rsl18a_linf01.onnx 0.002,1,1,True
7,,MNIST,0.002,0.0,fc2.onnx,sat,0.0525600910186767,5.0,0.0,bab,0.0 fc2.onnx 0.002,1,1,True
3157,,MNIST,0.002,54.0,fc2.onnx,sat,0.0583393573760986,923.0,54.0,bab,54.0 fc2.onnx 0.002,1,1,True
3158,,,0.002,54.0,fc2.onnx,unsat,0.011,354.0,,eran,54.0 fc2.onnx 0.002,1,1,True
4971,,,0.002,8.0,mnist_nn.onnx,unsat,0.17,808.0,,eran,8.0 mnist_nn.onnx 0.002,1,1,True
3136,,MNIST,0.002,53.0,mnist_net_256x2.onnx,unsat,0.1465928554534912,904.0,53.0,bab,53.0 mnist_net_256x2.onnx 0.002,1,1,True
4983,,,0.002,80.0,fc2.onnx,unsat,0.018,380.0,,eran,80.0 fc2.onnx 0.002,1,1,True
3133,,,0.002,53.0,mnist_net.onnx,unsat,0.092,53.0,,eran,53.0 mnist_net.onnx 0.002,1,1,True
3874,,,0.002,64.0,mnist_6_200.onnx,unsat/sat,1.385211706161499,164.0,164.0,abcrown,64.0 mnist_6_200.onnx 0.002,1,1,True
4668,,,0.002,76.0,fc2.onnx,unsat,0.006,376.0,,eran,76.0 fc2.onnx 0.002,1,1,True
3876,,MNIST,0.002,64.0,mnist_9_100.onnx,unsat,0.1690676212310791,1102.0,64.0,bab,64.0 mnist_9_100.onnx 0.002,1,1,True
3112,,MNIST,0.002,53.0,mnist_5_100.onnx,unsat,0.1442530155181884,912.0,53.0,bab,53.0 mnist_5_100.onnx 0.002,1,1,True
4994,,MNIST,0.002,80.0,mnist_3_100.onnx,unsat,0.0966665744781494,1368.0,80.0,bab,80.0 mnist_3_100.onnx 0.002,1,1,True
3875,,MNIST,0.002,64.0,mnist_6_200.onnx,unsat,0.207162857055664,1101.0,64.0,bab,64.0 mnist_6_200.onnx 0.002,1,1,True
3115,,MNIST,0.002,53.0,mnist_6_100.onnx,unsat,0.1394119262695312,913.0,53.0,bab,53.0 mnist_6_100.onnx 0.002,1,1,True
3116,,,0.002,53.0,mnist_6_100.onnx,unsat/sat,1.3080663681030271,53.0,53.0,abcrown,53.0 mnist_6_100.onnx 0.002,1,1,True
3118,,MNIST,0.002,53.0,mnist_6_200.onnx,unsat,0.1838970184326172,914.0,53.0,bab,53.0 mnist_6_200.onnx 0.002,1,1,True
3132,,MNIST,0.002,53.0,mnist_net.onnx,unsat,0.1709470748901367,902.0,53.0,bab,53.0 mnist_net.onnx 0.002,1,1,True
3119,,,0.002,53.0,mnist_6_200.onnx,unsat/sat,1.4543368816375732,153.0,153.0,abcrown,53.0 mnist_6_200.onnx 0.002,1,1,True
4669,,MNIST,0.002,76.0,fc2.onnx,sat,0.0523958206176757,1297.0,76.0,bab,76.0 fc2.onnx 0.002,1,1,True
3121,,MNIST,0.002,53.0,mnist_9_100.onnx,unsat,0.1691224575042724,915.0,53.0,bab,53.0 mnist_9_100.onnx 0.002,1,1,True
3122,,,0.002,53.0,mnist_9_100.onnx,unsat/sat,1.8715808391571045,253.0,253.0,abcrown,53.0 mnist_9_100.onnx 0.002,1,1,True
3123,,,0.002,53.0,mnist_9_200.onnx,unsat/sat,1.9506142139434808,353.0,353.0,abcrown,53.0 mnist_9_200.onnx 0.002,1,1,True
3124,,MNIST,0.002,53.0,mnist_9_200.onnx,unsat,0.2517879009246826,916.0,53.0,bab,53.0 mnist_9_200.onnx 0.002,1,1,True
4984,,MNIST,0.002,80.0,fc2.onnx,unsat,0.0525069236755371,1365.0,80.0,bab,80.0 fc2.onnx 0.002,1,1,True
1856,,,0.002,35.0,mnist_6_100.onnx,unsat/sat,1.4854121208190918,35.0,35.0,abcrown,35.0 mnist_6_100.onnx 0.002,1,1,True
1882,,MNIST,0.002,35.0,mnist_net_256x6.onnx,unsat,0.2027173042297364,601.0,35.0,bab,35.0 mnist_net_256x6.onnx 0.002,1,1,True
1854,,MNIST,0.002,35.0,mnist_6_100.onnx,unsat,0.1233837604522705,607.0,35.0,bab,35.0 mnist_6_100.onnx 0.002,1,1,True
4319,,MNIST,0.002,70.0,mnist_9_100.onnx,unsat,0.1650571823120117,1204.0,70.0,bab,70.0 mnist_9_100.onnx 0.002,1,1,True
4318,,,0.002,70.0,mnist_9_100.onnx,unsat/sat,1.910396099090576,270.0,270.0,abcrown,70.0 mnist_9_100.onnx 0.002,1,1,True
628,,MNIST,0.002,17.0,rsl18a_linf01.onnx,unsat,0.1160123348236084,305.0,17.0,bab,17.0 rsl18a_linf01.onnx 0.002,1,1,True
629,,,0.002,17.0,rsl18a_linf01.onnx,unsat,0.24,117.0,,eran,17.0 rsl18a_linf01.onnx 0.002,1,1,True
636,,MNIST,0.002,18.0,fc2.onnx,sat,0.0611834526062011,311.0,18.0,bab,18.0 fc2.onnx 0.002,1,1,True
6037,,MNIST,0.002,95.0,mnist_net_256x4.onnx,unsat,0.2369582653045654,1619.0,95.0,bab,95.0 mnist_net_256x4.onnx 0.002,1,1,True
638,,,0.002,18.0,fc2.onnx,unsat,0.01,318.0,,eran,18.0 fc2.onnx 0.002,1,1,True
645,,MNIST,0.002,18.0,mnist_3_100.onnx,unsat,0.097787857055664,314.0,18.0,bab,18.0 mnist_3_100.onnx 0.002,1,1,True
6036,,,0.002,95.0,mnist_net_256x4.onnx,unsat,0.166,595.0,,eran,95.0 mnist_net_256x4.onnx 0.002,1,1,True
6035,,MNIST,0.002,95.0,mnist_net_256x2.onnx,unsat,0.1345319747924804,1618.0,95.0,bab,95.0 mnist_net_256x2.onnx 0.002,1,1,True
6034,,,0.002,95.0,mnist_net_256x2.onnx,unsat,0.038,795.0,,eran,95.0 mnist_net_256x2.onnx 0.002,1,1,True
649,,MNIST,0.002,18.0,mnist_3_50.onnx,unsat,0.0932679176330566,315.0,18.0,bab,18.0 mnist_3_50.onnx 0.002,1,1,True
4481,,,0.002,73.0,fc2.onnx,unsat,0.006,373.0,,eran,73.0 fc2.onnx 0.002,1,1,True
6032,,,0.002,95.0,mnist_net.onnx,unsat,0.076,95.0,,eran,95.0 mnist_net.onnx 0.002,1,1,True
6031,,MNIST,0.002,95.0,mnist_net.onnx,unsat,0.1740205287933349,1616.0,95.0,bab,95.0 mnist_net.onnx 0.002,1,1,True
653,,MNIST,0.002,18.0,mnist_4_1024.onnx,unsat,0.5218045711517334,316.0,18.0,bab,18.0 mnist_4_1024.onnx 0.002,1,1,True
4316,,,0.002,70.0,mnist_6_200.onnx,unsat/sat,1.3810205459594729,170.0,170.0,abcrown,70.0 mnist_6_200.onnx 0.002,1,1,True
655,,MNIST,0.002,18.0,mnist_5_100.onnx,unsat,0.1689875125885009,317.0,18.0,bab,18.0 mnist_5_100.onnx 0.002,1,1,True
626,,,0.002,17.0,mnist_nn.onnx,unsat,0.419,817.0,,eran,17.0 mnist_nn.onnx 0.002,1,1,True
624,,MNIST,0.002,17.0,mnist_nn.onnx,unsat,0.1140525341033935,296.0,17.0,bab,17.0 mnist_nn.onnx 0.002,1,1,True
598,,,0.002,17.0,mnist_6_200.onnx,unsat/sat,1.3515777587890625,117.0,117.0,abcrown,17.0 mnist_6_200.onnx 0.002,1,1,True
623,,,0.002,17.0,mnist_net_256x6.onnx,unsat,0.483,217.0,,eran,17.0 mnist_net_256x6.onnx 0.002,1,1,True
600,,,0.002,17.0,mnist_9_100.onnx,unsat/sat,1.861249685287476,217.0,217.0,abcrown,17.0 mnist_9_100.onnx 0.002,1,1,True
601,,MNIST,0.002,17.0,mnist_9_100.onnx,unsat,0.2148044109344482,303.0,17.0,bab,17.0 mnist_9_100.onnx 0.002,1,1,True
4321,,MNIST,0.002,70.0,mnist_9_200.onnx,unsat,0.340693473815918,1205.0,70.0,bab,70.0 mnist_9_200.onnx 0.002,1,1,True
4320,,,0.002,70.0,mnist_9_200.onnx,unsat/sat,1.9438533782958984,370.0,370.0,abcrown,70.0 mnist_9_200.onnx 0.002,1,1,True
604,,MNIST,0.002,17.0,mnist_9_200.onnx,unsat,0.2560069561004639,304.0,17.0,bab,17.0 mnist_9_200.onnx 0.002,1,1,True
605,,,0.002,17.0,mnist_9_200.onnx,unsat/sat,1.91607928276062,317.0,317.0,abcrown,17.0 mnist_9_200.onnx 0.002,1,1,True
612,,MNIST,0.002,17.0,mnist_net.onnx,unsat,0.1708133220672607,290.0,17.0,bab,17.0 mnist_net.onnx 0.002,1,1,True
613,,,0.002,17.0,mnist_net.onnx,unsat,0.099,17.0,,eran,17.0 mnist_net.onnx 0.002,1,1,True
6043,,MNIST,0.002,95.0,mnist_nn.onnx,sat,1.152021884918213,1622.0,95.0,bab,95.0 mnist_nn.onnx 0.002,1,1,True
6042,,,0.002,95.0,mnist_nn.onnx,sat,3.225,895.0,,eran,95.0 mnist_nn.onnx 0.002,1,1,True
616,,MNIST,0.002,17.0,mnist_net_256x2.onnx,unsat,0.1168415546417236,292.0,17.0,bab,17.0 mnist_net_256x2.onnx 0.002,1,1,True
617,,,0.002,17.0,mnist_net_256x2.onnx,unsat,0.048,717.0,,eran,17.0 mnist_net_256x2.onnx 0.002,1,1,True
6041,,MNIST,0.002,95.0,mnist_net_256x6.onnx,unsat,0.2416369915008545,1621.0,95.0,bab,95.0 mnist_net_256x6.onnx 0.002,1,1,True
619,,,0.002,17.0,mnist_net_256x4.onnx,unsat,0.222,517.0,,eran,17.0 mnist_net_256x4.onnx 0.002,1,1,True
620,,MNIST,0.002,17.0,mnist_net_256x4.onnx,unsat,0.1642093658447265,293.0,17.0,bab,17.0 mnist_net_256x4.onnx 0.002,1,1,True
6040,,,0.002,95.0,mnist_net_256x6.onnx,unsat,0.322,295.0,,eran,95.0 mnist_net_256x6.onnx 0.002,1,1,True
622,,MNIST,0.002,17.0,mnist_net_256x6.onnx,unsat,0.2289111614227295,295.0,17.0,bab,17.0 mnist_net_256x6.onnx 0.002,1,1,True
6023,,,0.002,95.0,mnist_9_200.onnx,unsat/sat,1.98792028427124,395.0,395.0,abcrown,95.0 mnist_9_200.onnx 0.002,1,1,True
657,,MNIST,0.002,18.0,mnist_6_100.onnx,unsat,0.1498124599456787,318.0,18.0,bab,18.0 mnist_6_100.onnx 0.002,1,1,True
6022,,MNIST,0.002,95.0,mnist_9_200.onnx,unsat,0.2560317516326904,1630.0,95.0,bab,95.0 mnist_9_200.onnx 0.002,1,1,True
659,,,0.002,18.0,mnist_6_100.onnx,unsat/sat,1.344532489776611,18.0,18.0,abcrown,18.0 mnist_6_100.onnx 0.002,1,1,True
686,,,0.002,18.0,mnist_net_256x6.onnx,unsat,0.346,218.0,,eran,18.0 mnist_net_256x6.onnx 0.002,1,1,True
687,,MNIST,0.002,18.0,mnist_nn.onnx,sat,0.1142647266387939,313.0,18.0,bab,18.0 mnist_nn.onnx 0.002,1,1,True
688,,,0.002,18.0,mnist_nn.onnx,unsat,0.119,818.0,,eran,18.0 mnist_nn.onnx 0.002,1,1,True
6014,,,0.002,95.0,mnist_6_100.onnx,unsat/sat,1.337571620941162,95.0,95.0,abcrown,95.0 mnist_6_100.onnx 0.002,1,1,True
690,,,0.002,18.0,rsl18a_linf01.onnx,unsat,0.198,118.0,,eran,18.0 rsl18a_linf01.onnx 0.002,1,1,True
6013,,MNIST,0.002,95.0,mnist_6_100.onnx,unsat,0.1281383037567138,1627.0,95.0,bab,95.0 mnist_6_100.onnx 0.002,1,1,True
692,,MNIST,0.002,18.0,rsl18a_linf01.onnx,unsat,0.1207246780395507,322.0,18.0,bab,18.0 rsl18a_linf01.onnx 0.002,1,1,True
699,,,0.002,19.0,fc2.onnx,unsat,0.011,319.0,,eran,19.0 fc2.onnx 0.002,1,1,True
700,,MNIST,0.002,19.0,fc2.onnx,sat,0.0526423454284668,328.0,19.0,bab,19.0 fc2.onnx 0.002,1,1,True
4312,,,0.002,70.0,mnist_6_100.onnx,unsat/sat,1.2994112968444824,70.0,70.0,abcrown,70.0 mnist_6_100.onnx 0.002,1,1,True
4310,,MNIST,0.002,70.0,mnist_5_100.onnx,unsat,0.1650745868682861,1201.0,70.0,bab,70.0 mnist_5_100.onnx 0.002,1,1,True
710,,MNIST,0.002,19.0,mnist_3_100.onnx,unsat,0.0898985862731933,331.0,19.0,bab,19.0 mnist_3_100.onnx 0.002,1,1,True
711,,MNIST,0.002,19.0,mnist_3_50.onnx,unsat,0.0905373096466064,332.0,19.0,bab,19.0 mnist_3_50.onnx 0.002,1,1,True
6009,,MNIST,0.002,95.0,mnist_5_100.onnx,unsat,0.1298086643218994,1626.0,95.0,bab,95.0 mnist_5_100.onnx 0.002,1,1,True
6008,,MNIST,0.002,95.0,mnist_4_1024.onnx,unsat,0.5225746631622314,1625.0,95.0,bab,95.0 mnist_4_1024.onnx 0.002,1,1,True
714,,MNIST,0.002,19.0,mnist_4_1024.onnx,unsat,0.5256047248840332,333.0,19.0,bab,19.0 mnist_4_1024.onnx 0.002,1,1,True
4491,,MNIST,0.002,73.0,mnist_3_50.onnx,unsat,0.0926976203918457,1250.0,73.0,bab,73.0 mnist_3_50.onnx 0.002,1,1,True
685,,MNIST,0.002,18.0,mnist_net_256x6.onnx,unsat,0.2503700256347656,312.0,18.0,bab,18.0 mnist_net_256x6.onnx 0.002,1,1,True
6015,,MNIST,0.002,95.0,mnist_6_200.onnx,unsat,0.1876068115234375,1628.0,95.0,bab,95.0 mnist_6_200.onnx 0.002,1,1,True
683,,,0.002,18.0,mnist_net_256x4.onnx,unsat,0.164,518.0,,eran,18.0 mnist_net_256x4.onnx 0.002,1,1,True
4314,,MNIST,0.002,70.0,mnist_6_200.onnx,unsat,0.1989989280700684,1203.0,70.0,bab,70.0 mnist_6_200.onnx 0.002,1,1,True
660,,,0.002,18.0,mnist_6_200.onnx,unsat/sat,1.3452565670013428,118.0,118.0,abcrown,18.0 mnist_6_200.onnx 0.002,1,1,True
661,,MNIST,0.002,18.0,mnist_6_200.onnx,unsat,0.1863546371459961,319.0,18.0,bab,18.0 mnist_6_200.onnx 0.002,1,1,True
4488,,MNIST,0.002,73.0,mnist_3_100.onnx,sat,0.0954031944274902,1249.0,73.0,bab,73.0 mnist_3_100.onnx 0.002,1,1,True
663,,,0.002,18.0,mnist_9_100.onnx,unsat/sat,1.859604358673096,218.0,218.0,abcrown,18.0 mnist_9_100.onnx 0.002,1,1,True
664,,MNIST,0.002,18.0,mnist_9_100.onnx,unsat,0.1682133674621582,320.0,18.0,bab,18.0 mnist_9_100.onnx 0.002,1,1,True
6020,,MNIST,0.002,95.0,mnist_9_100.onnx,unsat,0.158761978149414,1629.0,95.0,bab,95.0 mnist_9_100.onnx 0.002,1,1,True
666,,,0.002,18.0,mnist_9_200.onnx,unsat/sat,1.929909467697144,318.0,318.0,abcrown,18.0 mnist_9_200.onnx 0.002,1,1,True
668,,MNIST,0.002,18.0,mnist_9_200.onnx,unsat,0.3536105155944824,321.0,18.0,bab,18.0 mnist_9_200.onnx 0.002,1,1,True
6016,,,0.002,95.0,mnist_6_200.onnx,unsat/sat,1.375645875930786,195.0,195.0,abcrown,95.0 mnist_6_200.onnx 0.002,1,1,True
6018,,,0.002,95.0,mnist_9_100.onnx,unsat/sat,1.8768463134765625,295.0,295.0,abcrown,95.0 mnist_9_100.onnx 0.002,1,1,True
676,,MNIST,0.002,18.0,mnist_net.onnx,unsat,0.1689391136169433,307.0,18.0,bab,18.0 mnist_net.onnx 0.002,1,1,True
677,,,0.002,18.0,mnist_net.onnx,unsat,0.084,18.0,,eran,18.0 mnist_net.onnx 0.002,1,1,True
4313,,MNIST,0.002,70.0,mnist_6_100.onnx,unsat,0.1556329727172851,1202.0,70.0,bab,70.0 mnist_6_100.onnx 0.002,1,1,True
679,,MNIST,0.002,18.0,mnist_net_256x2.onnx,unsat,0.1398725509643554,309.0,18.0,bab,18.0 mnist_net_256x2.onnx 0.002,1,1,True
680,,,0.002,18.0,mnist_net_256x2.onnx,unsat,0.035,718.0,,eran,18.0 mnist_net_256x2.onnx 0.002,1,1,True
681,,MNIST,0.002,18.0,mnist_net_256x4.onnx,unsat,0.1597096920013427,310.0,18.0,bab,18.0 mnist_net_256x4.onnx 0.002,1,1,True
599,,MNIST,0.002,17.0,mnist_6_200.onnx,unsat,0.171701431274414,302.0,17.0,bab,17.0 mnist_6_200.onnx 0.002,1,1,True
6046,,,0.002,95.0,rsl18a_linf01.onnx,unsat,0.214,195.0,,eran,95.0 rsl18a_linf01.onnx 0.002,1,1,True
962,,MNIST,0.002,22.0,mnist_3_100.onnx,unsat,0.0939924716949462,382.0,22.0,bab,22.0 mnist_3_100.onnx 0.002,1,1,True
510,,MNIST,0.002,16.0,fc2.onnx,sat,0.0523860454559326,277.0,16.0,bab,16.0 fc2.onnx 0.002,1,1,True
4341,,MNIST,0.002,70.0,mnist_nn.onnx,unsat,0.1204750537872314,1197.0,70.0,bab,70.0 mnist_nn.onnx 0.002,1,1,True
6086,,,0.002,96.0,mnist_9_200.onnx,unsat/sat,1.9707050323486328,396.0,396.0,abcrown,96.0 mnist_9_200.onnx 0.002,1,1,True
6085,,MNIST,0.002,96.0,mnist_9_200.onnx,unsat,0.2688853740692139,1647.0,96.0,bab,96.0 mnist_9_200.onnx 0.002,1,1,True
521,,MNIST,0.002,16.0,mnist_3_100.onnx,unsat,0.0976483821868896,280.0,16.0,bab,16.0 mnist_3_100.onnx 0.002,1,1,True
522,,MNIST,0.002,16.0,mnist_3_50.onnx,unsat,0.1278455257415771,281.0,16.0,bab,16.0 mnist_3_50.onnx 0.002,1,1,True
4340,,,0.002,70.0,mnist_net_256x6.onnx,unsat,0.453,270.0,,eran,70.0 mnist_net_256x6.onnx 0.002,1,1,True
6083,,MNIST,0.002,96.0,mnist_9_100.onnx,unsat,0.1844592094421386,1646.0,96.0,bab,96.0 mnist_9_100.onnx 0.002,1,1,True
6082,,,0.002,96.0,mnist_9_100.onnx,unsat/sat,1.8807401657104488,296.0,296.0,abcrown,96.0 mnist_9_100.onnx 0.002,1,1,True
526,,MNIST,0.002,16.0,mnist_4_1024.onnx,unsat,0.5241131782531738,282.0,16.0,bab,16.0 mnist_4_1024.onnx 0.002,1,1,True
4470,,MNIST,0.002,72.0,rsl18a_linf01.onnx,unsat,0.1180541515350341,1240.0,72.0,bab,72.0 rsl18a_linf01.onnx 0.002,1,1,True
4338,,MNIST,0.002,70.0,mnist_net_256x6.onnx,unsat,0.2147269248962402,1196.0,70.0,bab,70.0 mnist_net_256x6.onnx 0.002,1,1,True
529,,MNIST,0.002,16.0,mnist_5_100.onnx,unsat,0.1268835067749023,283.0,16.0,bab,16.0 mnist_5_100.onnx 0.002,1,1,True
6079,,MNIST,0.002,96.0,mnist_6_200.onnx,unsat,0.2797474861145019,1645.0,96.0,bab,96.0 mnist_6_200.onnx 0.002,1,1,True
6078,,,0.002,96.0,mnist_6_200.onnx,unsat/sat,1.3961377143859863,196.0,196.0,abcrown,96.0 mnist_6_200.onnx 0.002,1,1,True
532,,MNIST,0.002,16.0,mnist_6_100.onnx,unsat,0.1452176570892334,284.0,16.0,bab,16.0 mnist_6_100.onnx 0.002,1,1,True
533,,,0.002,16.0,mnist_6_100.onnx,unsat/sat,1.3397741317749023,16.0,16.0,abcrown,16.0 mnist_6_100.onnx 0.002,1,1,True
534,,,0.002,16.0,mnist_6_200.onnx,unsat/sat,1.4681217670440674,116.0,116.0,abcrown,16.0 mnist_6_200.onnx 0.002,1,1,True
511,,,0.002,16.0,fc2.onnx,unsat,0.012,316.0,,eran,16.0 fc2.onnx 0.002,1,1,True
6094,,,0.002,96.0,mnist_net.onnx,unsat,0.104,96.0,,eran,96.0 mnist_net.onnx 0.002,1,1,True
6047,,MNIST,0.002,95.0,rsl18a_linf01.onnx,unsat,0.1419141292572021,1631.0,95.0,bab,95.0 rsl18a_linf01.onnx 0.002,1,1,True
502,,MNIST,0.002,15.0,rsl18a_linf01.onnx,unsat,0.1140971183776855,271.0,15.0,bab,15.0 rsl18a_linf01.onnx 0.002,1,1,True
478,,MNIST,0.002,15.0,mnist_9_200.onnx,unsat,0.2448556423187256,270.0,15.0,bab,15.0 mnist_9_200.onnx 0.002,1,1,True
4343,,,0.002,70.0,mnist_nn.onnx,unsat,0.432,870.0,,eran,70.0 mnist_nn.onnx 0.002,1,1,True
6099,,MNIST,0.002,96.0,mnist_net_256x4.onnx,unsat,0.1553938388824463,1636.0,96.0,bab,96.0 mnist_net_256x4.onnx 0.002,1,1,True
487,,MNIST,0.002,15.0,mnist_net.onnx,unsat,0.1677565574645996,256.0,15.0,bab,15.0 mnist_net.onnx 0.002,1,1,True
488,,,0.002,15.0,mnist_net.onnx,unsat,0.101,15.0,,eran,15.0 mnist_net.onnx 0.002,1,1,True
6098,,,0.002,96.0,mnist_net_256x2.onnx,unsat,0.067,796.0,,eran,96.0 mnist_net_256x2.onnx 0.002,1,1,True
490,,MNIST,0.002,15.0,mnist_net_256x2.onnx,unsat,0.1135544776916504,258.0,15.0,bab,15.0 mnist_net_256x2.onnx 0.002,1,1,True
491,,,0.002,15.0,mnist_net_256x2.onnx,unsat,0.047,715.0,,eran,15.0 mnist_net_256x2.onnx 0.002,1,1,True
492,,,0.002,15.0,mnist_net_256x4.onnx,unsat,0.231,515.0,,eran,15.0 mnist_net_256x4.onnx 0.002,1,1,True
6097,,MNIST,0.002,96.0,mnist_net_256x2.onnx,unsat,0.1361949443817138,1635.0,96.0,bab,96.0 mnist_net_256x2.onnx 0.002,1,1,True
494,,MNIST,0.002,15.0,mnist_net_256x4.onnx,unsat,0.1847035884857176,259.0,15.0,bab,15.0 mnist_net_256x4.onnx 0.002,1,1,True
495,,MNIST,0.002,15.0,mnist_net_256x6.onnx,unsat,0.1964669227600097,261.0,15.0,bab,15.0 mnist_net_256x6.onnx 0.002,1,1,True
496,,,0.002,15.0,mnist_net_256x6.onnx,unsat,0.387,215.0,,eran,15.0 mnist_net_256x6.onnx 0.002,1,1,True
6095,,MNIST,0.002,96.0,mnist_net.onnx,unsat,0.173846960067749,1633.0,96.0,bab,96.0 mnist_net.onnx 0.002,1,1,True
499,,MNIST,0.002,15.0,mnist_nn.onnx,sat,0.1200864315032959,262.0,15.0,bab,15.0 mnist_nn.onnx 0.002,1,1,True
500,,,0.002,15.0,mnist_nn.onnx,unsat,0.139,815.0,,eran,15.0 mnist_nn.onnx 0.002,1,1,True
501,,,0.002,15.0,rsl18a_linf01.onnx,unsat,0.232,115.0,,eran,15.0 rsl18a_linf01.onnx 0.002,1,1,True
535,,MNIST,0.002,16.0,mnist_6_200.onnx,unsat,0.2517886161804199,285.0,16.0,bab,16.0 mnist_6_200.onnx 0.002,1,1,True
6077,,,0.002,96.0,mnist_6_100.onnx,unsat/sat,1.3366012573242188,96.0,96.0,abcrown,96.0 mnist_6_100.onnx 0.002,1,1,True
537,,,0.002,16.0,mnist_9_100.onnx,unsat/sat,1.85866928100586,216.0,216.0,abcrown,16.0 mnist_9_100.onnx 0.002,1,1,True
538,,MNIST,0.002,16.0,mnist_9_100.onnx,unsat,0.1598525047302246,286.0,16.0,bab,16.0 mnist_9_100.onnx 0.002,1,1,True
6069,,MNIST,0.002,96.0,mnist_4_1024.onnx,unsat,0.5215091705322266,1642.0,96.0,bab,96.0 mnist_4_1024.onnx 0.002,1,1,True
