,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
3909,,MNIST,0.002,65.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,1107.0,65.0,eran,65.0 Convnet_maxpool.onnx 0.002,0,0,False
3847,,MNIST,0.002,64.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,1090.0,64.0,eran,64.0 Convnet_maxpool.onnx 0.002,0,0,False
3343,,MNIST,0.002,57.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,971.0,57.0,eran,57.0 Convnet_maxpool.onnx 0.002,0,0,False
3783,,MNIST,0.002,63.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,1073.0,63.0,eran,63.0 Convnet_maxpool.onnx 0.002,0,0,False
3722,,MNIST,0.002,62.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,1056.0,62.0,eran,62.0 Convnet_maxpool.onnx 0.002,0,0,False
1264,,MNIST,0.002,27.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,461.0,27.0,eran,27.0 Convnet_maxpool.onnx 0.002,0,0,False
3659,,MNIST,0.002,61.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,1039.0,61.0,eran,61.0 Convnet_maxpool.onnx 0.002,0,0,False
1327,,MNIST,0.002,28.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,478.0,28.0,eran,28.0 Convnet_maxpool.onnx 0.002,0,0,False
3595,,MNIST,0.002,60.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,1022.0,60.0,eran,60.0 Convnet_maxpool.onnx 0.002,0,0,False
3532,,MNIST,0.002,6.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,104.0,6.0,eran,6.0 Convnet_maxpool.onnx 0.002,0,0,False
3469,,MNIST,0.002,59.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,1005.0,59.0,eran,59.0 Convnet_maxpool.onnx 0.002,0,0,False
1390,,MNIST,0.002,29.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,495.0,29.0,eran,29.0 Convnet_maxpool.onnx 0.002,0,0,False
3405,,MNIST,0.002,58.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,988.0,58.0,eran,58.0 Convnet_maxpool.onnx 0.002,0,0,False
1453,,MNIST,0.002,3.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,53.0,3.0,eran,3.0 Convnet_maxpool.onnx 0.002,0,0,False
3154,,MNIST,0.002,54.0,Convnet_maxpool.onnx,time-out or unsolved,3600.0,920.0,54.0,eran,54.0 Convnet_maxpool.onnx 0.002,0,0,False
