,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
6729,,,0.002,55.0,cifar10_8_255.onnx,unsat,15.712,2455.0,,eran,55.0 cifar10_8_255.onnx 0.002,1,1,True
11258,,CIFAR,0.002,86.0,cifar_deep_kw_simp.onnx,unsat,4.209547042846681,2441.0,86.0,bab,86.0 cifar_deep_kw_simp.onnx 0.002,1,1,True
6727,,CIFAR,0.002,55.0,cifar10_2_255_simplified.onnx,sat,47.130621910095215,1584.0,55.0,bab,55.0 cifar10_2_255_simplified.onnx 0.002,1,1,True
6726,,,0.002,55.0,cifar10_2_255_simplified.onnx,unsat,85.444,1455.0,,eran,55.0 cifar10_2_255_simplified.onnx 0.002,1,1,True
11259,,CIFAR,0.002,86.0,cifar_net.onnx,unsat,1.2122626304626465,2447.0,86.0,bab,86.0 cifar_net.onnx 0.002,1,1,True
6754,,CIFAR,0.002,55.0,cifar_9_200.onnx,sat,1.932126522064209,1579.0,55.0,bab,55.0 cifar_9_200.onnx 0.002,1,1,True
11248,,CIFAR,0.002,86.0,cifar_base_kw_simp.onnx,unsat,1.1664516925811768,2497.0,86.0,bab,86.0 cifar_base_kw_simp.onnx 0.002,1,1,True
6756,,,0.002,55.0,cifar_base_kw.onnx,unsat/sat,1.23775053024292,155.0,155.0,abcrown,55.0 cifar_base_kw.onnx 0.002,1,1,True
6757,,,0.002,55.0,cifar_base_kw.onnx,unsat,0.966,3455.0,,eran,55.0 cifar_base_kw.onnx 0.002,1,1,True
11244,,,0.002,86.0,cifar_base_kw.onnx,unsat/sat,0.0,186.0,186.0,abcrown,86.0 cifar_base_kw.onnx 0.002,1,1,True
6776,,,0.002,55.0,cifar_wide_kw.onnx,unsat/sat,1.3317430019378662,55.0,55.0,abcrown,55.0 cifar_wide_kw.onnx 0.002,1,1,True
6775,,CIFAR,0.002,55.0,cifar_wide_kw.onnx,sat,2.3938565254211426,1582.0,55.0,bab,55.0 cifar_wide_kw.onnx 0.002,1,1,True
6774,,,0.002,55.0,cifar_wide_kw.onnx,unsat,1.885,1755.0,,eran,55.0 cifar_wide_kw.onnx 0.002,1,1,True
11245,,CIFAR,0.002,86.0,cifar_base_kw.onnx,unsat,1.242238998413086,2495.0,86.0,bab,86.0 cifar_base_kw.onnx 0.002,1,1,True
6772,,,0.002,55.0,cifar_net.onnx,unsat,0.449,1355.0,,eran,55.0 cifar_net.onnx 0.002,1,1,True
6771,,CIFAR,0.002,55.0,cifar_net.onnx,sat,2.2030117511749268,1578.0,55.0,bab,55.0 cifar_net.onnx 0.002,1,1,True
11246,,,0.002,86.0,cifar_base_kw.onnx,unsat,0.718,3486.0,,eran,86.0 cifar_base_kw.onnx 0.002,1,1,True
6769,,CIFAR,0.002,55.0,cifar_deep_kw_simp.onnx,sat,4.105785369873047,1572.0,55.0,bab,55.0 cifar_deep_kw_simp.onnx 0.002,1,1,True
6768,,,0.002,55.0,cifar_deep_kw_simp.onnx,unsat,2.371,1955.0,,eran,55.0 cifar_deep_kw_simp.onnx 0.002,1,1,True
