,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
42,,,0.002,0.0,fc2.onnx,unsat,0.008,300.0,,eran,0.0 fc2.onnx 0.002,1,1,True
25083,,,0.008,60.0,mnist_9_100.onnx,unsat/sat,1.9064040184021,260.0,260.0,abcrown,60.0 mnist_9_100.onnx 0.008,1,1,True
25152,,,0.002,60.0,mnist_net.onnx,unsat,0.093,60.0,,eran,60.0 mnist_net.onnx 0.002,1,1,True
25111,,MNIST,0.012,60.0,mnist_9_200.onnx,unsat,0.25545334815979,960.0,60.0,bab,60.0 mnist_9_200.onnx 0.012,1,1,True
25110,,,0.012,60.0,mnist_9_200.onnx,unsat/sat,2.027166843414306,360.0,360.0,abcrown,60.0 mnist_9_200.onnx 0.012,1,1,True
25108,,MNIST,0.01,60.0,mnist_9_200.onnx,unsat,0.2584931850433349,996.0,60.0,bab,60.0 mnist_9_200.onnx 0.01,1,1,True
25107,,,0.01,60.0,mnist_9_200.onnx,unsat/sat,1.892751693725586,360.0,360.0,abcrown,60.0 mnist_9_200.onnx 0.01,1,1,True
25106,,MNIST,0.008,60.0,mnist_9_200.onnx,unsat,0.2936036586761474,1018.0,60.0,bab,60.0 mnist_9_200.onnx 0.008,1,1,True
25104,,,0.008,60.0,mnist_9_200.onnx,unsat/sat,1.854174852371216,360.0,360.0,abcrown,60.0 mnist_9_200.onnx 0.008,1,1,True
25102,,,0.006,60.0,mnist_9_200.onnx,unsat/sat,1.979040145874024,360.0,360.0,abcrown,60.0 mnist_9_200.onnx 0.006,1,1,True
25101,,MNIST,0.006,60.0,mnist_9_200.onnx,unsat,0.2648353576660156,1031.0,60.0,bab,60.0 mnist_9_200.onnx 0.006,1,1,True
25100,,MNIST,0.005,60.0,mnist_9_200.onnx,unsat,0.290471076965332,1033.0,60.0,bab,60.0 mnist_9_200.onnx 0.005,1,1,True
25098,,,0.005,60.0,mnist_9_200.onnx,unsat/sat,1.930189609527588,360.0,360.0,abcrown,60.0 mnist_9_200.onnx 0.005,1,1,True
25097,,,0.004,60.0,mnist_9_200.onnx,unsat/sat,1.9373581409454343,360.0,360.0,abcrown,60.0 mnist_9_200.onnx 0.004,1,1,True
25095,,MNIST,0.004,60.0,mnist_9_200.onnx,unsat,0.3283755779266357,1035.0,60.0,bab,60.0 mnist_9_200.onnx 0.004,1,1,True
25094,,MNIST,0.002,60.0,mnist_9_200.onnx,unsat,0.3075261116027832,1035.0,60.0,bab,60.0 mnist_9_200.onnx 0.002,1,1,True
25093,,,0.002,60.0,mnist_9_200.onnx,unsat/sat,2.2167510986328125,360.0,360.0,abcrown,60.0 mnist_9_200.onnx 0.002,1,1,True
25091,,MNIST,0.012,60.0,mnist_9_100.onnx,unsat,0.1621613502502441,959.0,60.0,bab,60.0 mnist_9_100.onnx 0.012,1,1,True
25090,,,0.012,60.0,mnist_9_100.onnx,unsat/sat,1.8705506324768064,260.0,260.0,abcrown,60.0 mnist_9_100.onnx 0.012,1,1,True
25088,,MNIST,0.01,60.0,mnist_9_100.onnx,unsat,0.1622731685638427,995.0,60.0,bab,60.0 mnist_9_100.onnx 0.01,1,1,True
25087,,,0.01,60.0,mnist_9_100.onnx,unsat/sat,1.938461780548096,260.0,260.0,abcrown,60.0 mnist_9_100.onnx 0.01,1,1,True
25153,,MNIST,0.002,60.0,mnist_net.onnx,unsat,0.1720125675201416,1021.0,60.0,bab,60.0 mnist_net.onnx 0.002,1,1,True
25155,,,0.004,60.0,mnist_net.onnx,unsat,0.081,60.0,,eran,60.0 mnist_net.onnx 0.004,1,1,True
25156,,MNIST,0.004,60.0,mnist_net.onnx,unsat,0.1710145473480224,1021.0,60.0,bab,60.0 mnist_net.onnx 0.004,1,1,True
25173,,MNIST,0.002,60.0,mnist_net_256x2.onnx,unsat,0.1389853954315185,1023.0,60.0,bab,60.0 mnist_net_256x2.onnx 0.002,1,1,True
25186,,MNIST,0.008,60.0,mnist_net_256x2.onnx,unsat,0.1355965137481689,1006.0,60.0,bab,60.0 mnist_net_256x2.onnx 0.008,1,1,True
25184,,MNIST,0.006,60.0,mnist_net_256x2.onnx,unsat,0.1147053241729736,1019.0,60.0,bab,60.0 mnist_net_256x2.onnx 0.006,1,1,True
25183,,,0.006,60.0,mnist_net_256x2.onnx,unsat,0.044,760.0,,eran,60.0 mnist_net_256x2.onnx 0.006,1,1,True
25181,,,0.005,60.0,mnist_net_256x2.onnx,unsat,0.044,760.0,,eran,60.0 mnist_net_256x2.onnx 0.005,1,1,True
25180,,MNIST,0.005,60.0,mnist_net_256x2.onnx,unsat,0.1196234226226806,1021.0,60.0,bab,60.0 mnist_net_256x2.onnx 0.005,1,1,True
25177,,MNIST,0.004,60.0,mnist_net_256x2.onnx,unsat,0.1219384670257568,1023.0,60.0,bab,60.0 mnist_net_256x2.onnx 0.004,1,1,True
25176,,,0.004,60.0,mnist_net_256x2.onnx,unsat,0.044,760.0,,eran,60.0 mnist_net_256x2.onnx 0.004,1,1,True
25175,,,0.002,60.0,mnist_net_256x2.onnx,unsat,0.044,760.0,,eran,60.0 mnist_net_256x2.onnx 0.002,1,1,True
25171,,MNIST,0.012,60.0,mnist_net.onnx,unsat,0.1803333759307861,946.0,60.0,bab,60.0 mnist_net.onnx 0.012,1,1,True
25158,,,0.005,60.0,mnist_net.onnx,unsat,0.082,60.0,,eran,60.0 mnist_net.onnx 0.005,1,1,True
25170,,,0.012,60.0,mnist_net.onnx,unsat,0.08,60.0,,eran,60.0 mnist_net.onnx 0.012,1,1,True
25168,,MNIST,0.01,60.0,mnist_net.onnx,unsat,0.1684114933013916,982.0,60.0,bab,60.0 mnist_net.onnx 0.01,1,1,True
25167,,,0.01,60.0,mnist_net.onnx,unsat,0.092,60.0,,eran,60.0 mnist_net.onnx 0.01,1,1,True
25166,,MNIST,0.008,60.0,mnist_net.onnx,unsat,0.1655969619750976,1004.0,60.0,bab,60.0 mnist_net.onnx 0.008,1,1,True
25164,,,0.008,60.0,mnist_net.onnx,unsat,0.088,60.0,,eran,60.0 mnist_net.onnx 0.008,1,1,True
25162,,,0.006,60.0,mnist_net.onnx,unsat,0.08,60.0,,eran,60.0 mnist_net.onnx 0.006,1,1,True
25161,,MNIST,0.006,60.0,mnist_net.onnx,unsat,0.1676967144012451,1017.0,60.0,bab,60.0 mnist_net.onnx 0.006,1,1,True
25159,,MNIST,0.005,60.0,mnist_net.onnx,unsat,0.1693499088287353,1019.0,60.0,bab,60.0 mnist_net.onnx 0.005,1,1,True
25084,,MNIST,0.008,60.0,mnist_9_100.onnx,unsat,0.1598429679870605,1017.0,60.0,bab,60.0 mnist_9_100.onnx 0.008,1,1,True
25081,,,0.006,60.0,mnist_9_100.onnx,unsat/sat,1.8683948516845703,260.0,260.0,abcrown,60.0 mnist_9_100.onnx 0.006,1,1,True
24564,,MNIST,0.008,6.0,mnist_4_1024.onnx,unsat,0.5180447101593018,111.0,6.0,bab,6.0 mnist_4_1024.onnx 0.008,1,1,True
25080,,MNIST,0.006,60.0,mnist_9_100.onnx,unsat,0.163661241531372,1030.0,60.0,bab,60.0 mnist_9_100.onnx 0.006,1,1,True
25046,,,0.01,60.0,mnist_6_100.onnx,unsat/sat,1.312696933746338,60.0,60.0,abcrown,60.0 mnist_6_100.onnx 0.01,1,1,True
25045,,MNIST,0.01,60.0,mnist_6_100.onnx,unsat,0.1335525512695312,993.0,60.0,bab,60.0 mnist_6_100.onnx 0.01,1,1,True
25042,,MNIST,0.008,60.0,mnist_6_100.onnx,unsat,0.1276326179504394,1015.0,60.0,bab,60.0 mnist_6_100.onnx 0.008,1,1,True
25041,,,0.008,60.0,mnist_6_100.onnx,unsat/sat,1.3172311782836914,60.0,60.0,abcrown,60.0 mnist_6_100.onnx 0.008,1,1,True
25039,,MNIST,0.006,60.0,mnist_6_100.onnx,unsat,0.1727087497711181,1028.0,60.0,bab,60.0 mnist_6_100.onnx 0.006,1,1,True
25038,,,0.006,60.0,mnist_6_100.onnx,unsat/sat,1.3260133266448977,60.0,60.0,abcrown,60.0 mnist_6_100.onnx 0.006,1,1,True
25036,,,0.005,60.0,mnist_6_100.onnx,unsat/sat,1.349348783493042,60.0,60.0,abcrown,60.0 mnist_6_100.onnx 0.005,1,1,True
25035,,MNIST,0.005,60.0,mnist_6_100.onnx,unsat,0.1613407135009765,1030.0,60.0,bab,60.0 mnist_6_100.onnx 0.005,1,1,True
25033,,,0.004,60.0,mnist_6_100.onnx,unsat/sat,1.3263461589813232,60.0,60.0,abcrown,60.0 mnist_6_100.onnx 0.004,1,1,True
25032,,MNIST,0.004,60.0,mnist_6_100.onnx,unsat,0.1372017860412597,1032.0,60.0,bab,60.0 mnist_6_100.onnx 0.004,1,1,True
25031,,MNIST,0.002,60.0,mnist_6_100.onnx,unsat,0.1267755031585693,1032.0,60.0,bab,60.0 mnist_6_100.onnx 0.002,1,1,True
25029,,,0.002,60.0,mnist_6_100.onnx,unsat/sat,1.3439929485321045,60.0,60.0,abcrown,60.0 mnist_6_100.onnx 0.002,1,1,True
25028,,MNIST,0.012,60.0,mnist_5_100.onnx,unsat,0.1213438510894775,956.0,60.0,bab,60.0 mnist_5_100.onnx 0.012,1,1,True
25023,,MNIST,0.01,60.0,mnist_5_100.onnx,unsat,0.1322853565216064,992.0,60.0,bab,60.0 mnist_5_100.onnx 0.01,1,1,True
25020,,MNIST,0.008,60.0,mnist_5_100.onnx,unsat,0.1291596889495849,1014.0,60.0,bab,60.0 mnist_5_100.onnx 0.008,1,1,True
25017,,MNIST,0.006,60.0,mnist_5_100.onnx,unsat,0.1494476795196533,1027.0,60.0,bab,60.0 mnist_5_100.onnx 0.006,1,1,True
25015,,MNIST,0.005,60.0,mnist_5_100.onnx,unsat,0.1244235038757324,1029.0,60.0,bab,60.0 mnist_5_100.onnx 0.005,1,1,True
25011,,MNIST,0.004,60.0,mnist_5_100.onnx,unsat,0.1205770969390869,1031.0,60.0,bab,60.0 mnist_5_100.onnx 0.004,1,1,True
25010,,MNIST,0.002,60.0,mnist_5_100.onnx,unsat,0.1224713325500488,1031.0,60.0,bab,60.0 mnist_5_100.onnx 0.002,1,1,True
25047,,,0.012,60.0,mnist_6_100.onnx,unsat/sat,1.325359344482422,60.0,60.0,abcrown,60.0 mnist_6_100.onnx 0.012,1,1,True
25048,,MNIST,0.012,60.0,mnist_6_100.onnx,unsat,0.1287679672241211,957.0,60.0,bab,60.0 mnist_6_100.onnx 0.012,1,1,True
25050,,,0.002,60.0,mnist_6_200.onnx,unsat/sat,1.3923900127410889,160.0,160.0,abcrown,60.0 mnist_6_200.onnx 0.002,1,1,True
25067,,,0.01,60.0,mnist_6_200.onnx,unsat/sat,1.294243335723877,160.0,160.0,abcrown,60.0 mnist_6_200.onnx 0.01,1,1,True
25078,,,0.005,60.0,mnist_9_100.onnx,unsat/sat,1.8701167106628416,260.0,260.0,abcrown,60.0 mnist_9_100.onnx 0.005,1,1,True
25077,,MNIST,0.005,60.0,mnist_9_100.onnx,unsat,0.169938325881958,1032.0,60.0,bab,60.0 mnist_9_100.onnx 0.005,1,1,True
25075,,,0.004,60.0,mnist_9_100.onnx,unsat/sat,1.8786194324493408,260.0,260.0,abcrown,60.0 mnist_9_100.onnx 0.004,1,1,True
25074,,MNIST,0.004,60.0,mnist_9_100.onnx,unsat,0.158452033996582,1034.0,60.0,bab,60.0 mnist_9_100.onnx 0.004,1,1,True
25073,,MNIST,0.002,60.0,mnist_9_100.onnx,unsat,0.1614949703216552,1034.0,60.0,bab,60.0 mnist_9_100.onnx 0.002,1,1,True
25071,,,0.002,60.0,mnist_9_100.onnx,unsat/sat,1.8752264976501465,260.0,260.0,abcrown,60.0 mnist_9_100.onnx 0.002,1,1,True
25070,,,0.012,60.0,mnist_6_200.onnx,unsat/sat,1.3276751041412354,160.0,160.0,abcrown,60.0 mnist_6_200.onnx 0.012,1,1,True
25069,,MNIST,0.012,60.0,mnist_6_200.onnx,unsat,0.207315444946289,958.0,60.0,bab,60.0 mnist_6_200.onnx 0.012,1,1,True
25065,,MNIST,0.01,60.0,mnist_6_200.onnx,unsat,0.1893327236175537,994.0,60.0,bab,60.0 mnist_6_200.onnx 0.01,1,1,True
25052,,MNIST,0.002,60.0,mnist_6_200.onnx,unsat,0.2735550403594971,1033.0,60.0,bab,60.0 mnist_6_200.onnx 0.002,1,1,True
25063,,MNIST,0.008,60.0,mnist_6_200.onnx,unsat,0.3136115074157715,1016.0,60.0,bab,60.0 mnist_6_200.onnx 0.008,1,1,True
25062,,,0.008,60.0,mnist_6_200.onnx,unsat/sat,1.301992893218994,160.0,160.0,abcrown,60.0 mnist_6_200.onnx 0.008,1,1,True
25061,,,0.006,60.0,mnist_6_200.onnx,unsat/sat,1.3857760429382324,160.0,160.0,abcrown,60.0 mnist_6_200.onnx 0.006,1,1,True
25060,,MNIST,0.006,60.0,mnist_6_200.onnx,unsat,0.1751048564910888,1029.0,60.0,bab,60.0 mnist_6_200.onnx 0.006,1,1,True
25058,,,0.005,60.0,mnist_6_200.onnx,unsat/sat,1.3442931175231934,160.0,160.0,abcrown,60.0 mnist_6_200.onnx 0.005,1,1,True
25056,,MNIST,0.005,60.0,mnist_6_200.onnx,unsat,0.2858226299285889,1031.0,60.0,bab,60.0 mnist_6_200.onnx 0.005,1,1,True
25055,,MNIST,0.004,60.0,mnist_6_200.onnx,unsat,0.3849530220031738,1033.0,60.0,bab,60.0 mnist_6_200.onnx 0.004,1,1,True
25054,,,0.004,60.0,mnist_6_200.onnx,unsat/sat,1.4269163608551023,160.0,160.0,abcrown,60.0 mnist_6_200.onnx 0.004,1,1,True
25187,,,0.008,60.0,mnist_net_256x2.onnx,unsat,0.043,760.0,,eran,60.0 mnist_net_256x2.onnx 0.008,1,1,True
25188,,,0.01,60.0,mnist_net_256x2.onnx,unsat,0.043,760.0,,eran,60.0 mnist_net_256x2.onnx 0.01,1,1,True
25189,,MNIST,0.01,60.0,mnist_net_256x2.onnx,unsat,0.1386816501617431,984.0,60.0,bab,60.0 mnist_net_256x2.onnx 0.01,1,1,True
25192,,MNIST,0.012,60.0,mnist_net_256x2.onnx,unsat,0.1587622165679931,948.0,60.0,bab,60.0 mnist_net_256x2.onnx 0.012,1,1,True
25312,,MNIST,0.005,61.0,fc2.onnx,sat,0.0528831481933593,1039.0,61.0,bab,61.0 fc2.onnx 0.005,1,1,True
25311,,,0.005,61.0,fc2.onnx,unsat,0.011,361.0,,eran,61.0 fc2.onnx 0.005,1,1,True
25309,,MNIST,0.004,61.0,fc2.onnx,sat,0.0552396774291992,1042.0,61.0,bab,61.0 fc2.onnx 0.004,1,1,True
25308,,,0.004,61.0,fc2.onnx,unsat,0.012,361.0,,eran,61.0 fc2.onnx 0.004,1,1,True
25307,,,0.002,61.0,fc2.onnx,unsat,0.012,361.0,,eran,61.0 fc2.onnx 0.002,1,1,True
25306,,MNIST,0.002,61.0,fc2.onnx,sat,0.0525994300842285,1042.0,61.0,bab,61.0 fc2.onnx 0.002,1,1,True
25276,,MNIST,0.012,60.0,rsl18a_linf01.onnx,unsat,0.1147646903991699,961.0,60.0,bab,60.0 rsl18a_linf01.onnx 0.012,1,1,True
25275,,,0.012,60.0,rsl18a_linf01.onnx,unsat,0.29,160.0,,eran,60.0 rsl18a_linf01.onnx 0.012,1,1,True
25274,,MNIST,0.01,60.0,rsl18a_linf01.onnx,unsat,0.11464524269104,997.0,60.0,bab,60.0 rsl18a_linf01.onnx 0.01,1,1,True
25272,,,0.01,60.0,rsl18a_linf01.onnx,unsat,0.288,160.0,,eran,60.0 rsl18a_linf01.onnx 0.01,1,1,True
25271,,,0.008,60.0,rsl18a_linf01.onnx,unsat,0.286,160.0,,eran,60.0 rsl18a_linf01.onnx 0.008,1,1,True
25270,,MNIST,0.008,60.0,rsl18a_linf01.onnx,unsat,0.1177370548248291,1019.0,60.0,bab,60.0 rsl18a_linf01.onnx 0.008,1,1,True
25268,,,0.006,60.0,rsl18a_linf01.onnx,unsat,0.286,160.0,,eran,60.0 rsl18a_linf01.onnx 0.006,1,1,True
25267,,MNIST,0.006,60.0,rsl18a_linf01.onnx,unsat,0.1168618202209472,1032.0,60.0,bab,60.0 rsl18a_linf01.onnx 0.006,1,1,True
25265,,,0.005,60.0,rsl18a_linf01.onnx,unsat,0.287,160.0,,eran,60.0 rsl18a_linf01.onnx 0.005,1,1,True
25264,,MNIST,0.005,60.0,rsl18a_linf01.onnx,unsat,0.1172778606414794,1034.0,60.0,bab,60.0 rsl18a_linf01.onnx 0.005,1,1,True
25261,,MNIST,0.004,60.0,rsl18a_linf01.onnx,unsat,0.1289803981781006,1036.0,60.0,bab,60.0 rsl18a_linf01.onnx 0.004,1,1,True
25260,,,0.004,60.0,rsl18a_linf01.onnx,unsat,0.293,160.0,,eran,60.0 rsl18a_linf01.onnx 0.004,1,1,True
25259,,,0.002,60.0,rsl18a_linf01.onnx,unsat,0.285,160.0,,eran,60.0 rsl18a_linf01.onnx 0.002,1,1,True
25315,,MNIST,0.006,61.0,fc2.onnx,sat,0.0517725944519043,1037.0,61.0,bab,61.0 fc2.onnx 0.006,1,1,True
25316,,,0.006,61.0,fc2.onnx,unsat,0.011,361.0,,eran,61.0 fc2.onnx 0.006,1,1,True
25318,,,0.008,61.0,fc2.onnx,unsat,0.012,361.0,,eran,61.0 fc2.onnx 0.008,1,1,True
25384,,MNIST,0.01,61.0,mnist_3_100.onnx,unsat,0.1163792610168457,1005.0,61.0,bab,61.0 mnist_3_100.onnx 0.01,1,1,True
25408,,MNIST,0.012,61.0,mnist_3_50.onnx,unsat,0.0886213779449462,970.0,61.0,bab,61.0 mnist_3_50.onnx 0.012,1,1,True
25404,,MNIST,0.01,61.0,mnist_3_50.onnx,unsat,0.1037647724151611,1006.0,61.0,bab,61.0 mnist_3_50.onnx 0.01,1,1,True
25401,,MNIST,0.008,61.0,mnist_3_50.onnx,unsat,0.0883567333221435,1028.0,61.0,bab,61.0 mnist_3_50.onnx 0.008,1,1,True
25398,,MNIST,0.006,61.0,mnist_3_50.onnx,unsat,0.1009752750396728,1041.0,61.0,bab,61.0 mnist_3_50.onnx 0.006,1,1,True
25396,,MNIST,0.005,61.0,mnist_3_50.onnx,unsat,0.092236042022705,1043.0,61.0,bab,61.0 mnist_3_50.onnx 0.005,1,1,True
25392,,MNIST,0.004,61.0,mnist_3_50.onnx,unsat,0.1009094715118408,1046.0,61.0,bab,61.0 mnist_3_50.onnx 0.004,1,1,True
25391,,MNIST,0.002,61.0,mnist_3_50.onnx,unsat,0.089529275894165,1046.0,61.0,bab,61.0 mnist_3_50.onnx 0.002,1,1,True
25386,,MNIST,0.012,61.0,mnist_3_100.onnx,unsat,0.1028814315795898,969.0,61.0,bab,61.0 mnist_3_100.onnx 0.012,1,1,True
25382,,MNIST,0.008,61.0,mnist_3_100.onnx,unsat,0.1011388301849365,1027.0,61.0,bab,61.0 mnist_3_100.onnx 0.008,1,1,True
25319,,MNIST,0.008,61.0,fc2.onnx,sat,0.0523130893707275,1024.0,61.0,bab,61.0 fc2.onnx 0.008,1,1,True
25379,,MNIST,0.006,61.0,mnist_3_100.onnx,unsat,0.0921804904937744,1040.0,61.0,bab,61.0 mnist_3_100.onnx 0.006,1,1,True
25374,,MNIST,0.005,61.0,mnist_3_100.onnx,unsat,0.1088745594024658,1042.0,61.0,bab,61.0 mnist_3_100.onnx 0.005,1,1,True
25371,,MNIST,0.004,61.0,mnist_3_100.onnx,unsat,0.1009352207183838,1045.0,61.0,bab,61.0 mnist_3_100.onnx 0.004,1,1,True
25368,,MNIST,0.002,61.0,mnist_3_100.onnx,unsat,0.1055159568786621,1045.0,61.0,bab,61.0 mnist_3_100.onnx 0.002,1,1,True
25325,,MNIST,0.012,61.0,fc2.onnx,sat,0.053382396697998,966.0,61.0,bab,61.0 fc2.onnx 0.012,1,1,True
25324,,,0.012,61.0,fc2.onnx,unsat,0.011,361.0,,eran,61.0 fc2.onnx 0.012,1,1,True
25322,,MNIST,0.01,61.0,fc2.onnx,sat,0.0540516376495361,1002.0,61.0,bab,61.0 fc2.onnx 0.01,1,1,True
25321,,,0.01,61.0,fc2.onnx,unsat,0.011,361.0,,eran,61.0 fc2.onnx 0.01,1,1,True
25257,,MNIST,0.002,60.0,rsl18a_linf01.onnx,unsat,0.1190345287322998,1036.0,60.0,bab,60.0 rsl18a_linf01.onnx 0.002,1,1,True
25255,,,0.012,60.0,mnist_nn.onnx,sat,3.947,860.0,,eran,60.0 mnist_nn.onnx 0.012,1,1,True
25254,,MNIST,0.012,60.0,mnist_nn.onnx,sat,1.129798412322998,952.0,60.0,bab,60.0 mnist_nn.onnx 0.012,1,1,True
25206,,,0.008,60.0,mnist_net_256x4.onnx,unsat,0.258,560.0,,eran,60.0 mnist_net_256x4.onnx 0.008,1,1,True
25218,,MNIST,0.004,60.0,mnist_net_256x6.onnx,unsat,0.310673713684082,1026.0,60.0,bab,60.0 mnist_net_256x6.onnx 0.004,1,1,True
25217,,,0.002,60.0,mnist_net_256x6.onnx,unsat,0.462,260.0,,eran,60.0 mnist_net_256x6.onnx 0.002,1,1,True
25216,,MNIST,0.002,60.0,mnist_net_256x6.onnx,unsat,0.2280812263488769,1026.0,60.0,bab,60.0 mnist_net_256x6.onnx 0.002,1,1,True
25214,,,0.012,60.0,mnist_net_256x4.onnx,unsat,0.234,560.0,,eran,60.0 mnist_net_256x4.onnx 0.012,1,1,True
25213,,MNIST,0.012,60.0,mnist_net_256x4.onnx,unsat,0.2011787891387939,949.0,60.0,bab,60.0 mnist_net_256x4.onnx 0.012,1,1,True
25210,,,0.01,60.0,mnist_net_256x4.onnx,unsat,0.235,560.0,,eran,60.0 mnist_net_256x4.onnx 0.01,1,1,True
25209,,MNIST,0.01,60.0,mnist_net_256x4.onnx,unsat,0.1578388214111328,985.0,60.0,bab,60.0 mnist_net_256x4.onnx 0.01,1,1,True
25208,,MNIST,0.008,60.0,mnist_net_256x4.onnx,unsat,0.1548895835876464,1007.0,60.0,bab,60.0 mnist_net_256x4.onnx 0.008,1,1,True
25205,,,0.006,60.0,mnist_net_256x4.onnx,unsat,0.241,560.0,,eran,60.0 mnist_net_256x4.onnx 0.006,1,1,True
25221,,,0.005,60.0,mnist_net_256x6.onnx,unsat,0.464,260.0,,eran,60.0 mnist_net_256x6.onnx 0.005,1,1,True
25204,,MNIST,0.006,60.0,mnist_net_256x4.onnx,unsat,0.2134723663330078,1020.0,60.0,bab,60.0 mnist_net_256x4.onnx 0.006,1,1,True
25202,,,0.005,60.0,mnist_net_256x4.onnx,unsat,0.256,560.0,,eran,60.0 mnist_net_256x4.onnx 0.005,1,1,True
25200,,MNIST,0.005,60.0,mnist_net_256x4.onnx,unsat,0.1882679462432861,1022.0,60.0,bab,60.0 mnist_net_256x4.onnx 0.005,1,1,True
25199,,,0.004,60.0,mnist_net_256x4.onnx,unsat,0.232,560.0,,eran,60.0 mnist_net_256x4.onnx 0.004,1,1,True
25197,,MNIST,0.004,60.0,mnist_net_256x4.onnx,unsat,0.1531274318695068,1024.0,60.0,bab,60.0 mnist_net_256x4.onnx 0.004,1,1,True
25195,,MNIST,0.002,60.0,mnist_net_256x4.onnx,unsat,0.1515045166015625,1024.0,60.0,bab,60.0 mnist_net_256x4.onnx 0.002,1,1,True
25194,,,0.002,60.0,mnist_net_256x4.onnx,unsat,0.235,560.0,,eran,60.0 mnist_net_256x4.onnx 0.002,1,1,True
25193,,,0.012,60.0,mnist_net_256x2.onnx,unsat,0.043,760.0,,eran,60.0 mnist_net_256x2.onnx 0.012,1,1,True
25219,,,0.004,60.0,mnist_net_256x6.onnx,unsat,0.465,260.0,,eran,60.0 mnist_net_256x6.onnx 0.004,1,1,True
25222,,MNIST,0.005,60.0,mnist_net_256x6.onnx,unsat,0.2176125049591064,1024.0,60.0,bab,60.0 mnist_net_256x6.onnx 0.005,1,1,True
25253,,,0.01,60.0,mnist_nn.onnx,sat,4.013,860.0,,eran,60.0 mnist_nn.onnx 0.01,1,1,True
25239,,,0.004,60.0,mnist_nn.onnx,sat,3.349,860.0,,eran,60.0 mnist_nn.onnx 0.004,1,1,True
25251,,MNIST,0.01,60.0,mnist_nn.onnx,sat,1.1445186138153076,988.0,60.0,bab,60.0 mnist_nn.onnx 0.01,1,1,True
25250,,,0.008,60.0,mnist_nn.onnx,sat,4.07,860.0,,eran,60.0 mnist_nn.onnx 0.008,1,1,True
25249,,MNIST,0.008,60.0,mnist_nn.onnx,sat,1.1683611869812012,1010.0,60.0,bab,60.0 mnist_nn.onnx 0.008,1,1,True
25247,,,0.006,60.0,mnist_nn.onnx,sat,3.588,860.0,,eran,60.0 mnist_nn.onnx 0.006,1,1,True
25246,,MNIST,0.006,60.0,mnist_nn.onnx,sat,1.141596794128418,1023.0,60.0,bab,60.0 mnist_nn.onnx 0.006,1,1,True
25243,,MNIST,0.005,60.0,mnist_nn.onnx,sat,1.137449026107788,1025.0,60.0,bab,60.0 mnist_nn.onnx 0.005,1,1,True
25242,,,0.005,60.0,mnist_nn.onnx,sat,3.338,860.0,,eran,60.0 mnist_nn.onnx 0.005,1,1,True
25241,,MNIST,0.004,60.0,mnist_nn.onnx,sat,1.2062757015228271,1027.0,60.0,bab,60.0 mnist_nn.onnx 0.004,1,1,True
25237,,,0.002,60.0,mnist_nn.onnx,sat,2.98,860.0,,eran,60.0 mnist_nn.onnx 0.002,1,1,True
25225,,MNIST,0.006,60.0,mnist_net_256x6.onnx,unsat,0.2332649230957031,1022.0,60.0,bab,60.0 mnist_net_256x6.onnx 0.006,1,1,True
25236,,MNIST,0.002,60.0,mnist_nn.onnx,sat,1.1334390640258791,1027.0,60.0,bab,60.0 mnist_nn.onnx 0.002,1,1,True
25234,,MNIST,0.012,60.0,mnist_net_256x6.onnx,unsat,0.2139606475830078,951.0,60.0,bab,60.0 mnist_net_256x6.onnx 0.012,1,1,True
25233,,,0.012,60.0,mnist_net_256x6.onnx,unsat,0.499,260.0,,eran,60.0 mnist_net_256x6.onnx 0.012,1,1,True
25232,,,0.01,60.0,mnist_net_256x6.onnx,unsat,0.467,260.0,,eran,60.0 mnist_net_256x6.onnx 0.01,1,1,True
25230,,MNIST,0.01,60.0,mnist_net_256x6.onnx,unsat,0.221674919128418,987.0,60.0,bab,60.0 mnist_net_256x6.onnx 0.01,1,1,True
25229,,,0.008,60.0,mnist_net_256x6.onnx,unsat,0.494,260.0,,eran,60.0 mnist_net_256x6.onnx 0.008,1,1,True
25228,,MNIST,0.008,60.0,mnist_net_256x6.onnx,unsat,0.2055315971374512,1009.0,60.0,bab,60.0 mnist_net_256x6.onnx 0.008,1,1,True
25226,,,0.006,60.0,mnist_net_256x6.onnx,unsat,0.465,260.0,,eran,60.0 mnist_net_256x6.onnx 0.006,1,1,True
25007,,MNIST,0.012,60.0,mnist_4_1024.onnx,unsat,0.5232715606689453,955.0,60.0,bab,60.0 mnist_4_1024.onnx 0.012,1,1,True
25002,,MNIST,0.01,60.0,mnist_4_1024.onnx,unsat,0.5253336429595947,991.0,60.0,bab,60.0 mnist_4_1024.onnx 0.01,1,1,True
25001,,MNIST,0.008,60.0,mnist_4_1024.onnx,unsat,0.5199062824249268,1013.0,60.0,bab,60.0 mnist_4_1024.onnx 0.008,1,1,True
24755,,,0.012,6.0,mnist_net_256x2.onnx,unsat,0.039,706.0,,eran,6.0 mnist_net_256x2.onnx 0.012,1,1,True
24719,,,0.004,6.0,mnist_net.onnx,unsat,0.072,6.0,,eran,6.0 mnist_net.onnx 0.004,1,1,True
24718,,MNIST,0.004,6.0,mnist_net.onnx,unsat,0.1768572330474853,103.0,6.0,bab,6.0 mnist_net.onnx 0.004,1,1,True
