,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0,Verifier,instance,solved_bool,solved,score
39610,,mnist,0.025,N5,MNIST_P94_N5,unsat,74.7495,10.0,verinet,MNIST_P94_N5 N5 0.025,True,1,1
18571,,mnist,0.004,N48,MNIST_P46_N48,unsat,84.0465,971.0,verinet,MNIST_P46_N48 N48 0.004,True,1,1
18579,,mnist,0.004,N18,MNIST_P52_N18,unsat,74.0842,979.0,verinet,MNIST_P52_N18 N18 0.004,True,1,1
18584,,mnist,0.004,N49,MNIST_P77_N49,unsat,74.1775,984.0,verinet,MNIST_P77_N49 N49 0.004,True,1,1
18586,,mnist,0.004,N5,MNIST_P49_N5,unsat,63.8536,986.0,verinet,MNIST_P49_N5 N5 0.004,True,1,1
18607,,mnist,0.004,N49,MNIST_P88_N49,unsat,80.8572,1007.0,verinet,MNIST_P88_N49 N49 0.004,True,1,1
18608,,mnist,0.004,N18,MNIST_P71_N18,unsat,67.8069,1008.0,verinet,MNIST_P71_N18 N18 0.004,True,1,1
18609,,mnist,0.004,N18,MNIST_P88_N18,unsat,71.14,1009.0,verinet,MNIST_P88_N18 N18 0.004,True,1,1
18611,,mnist,0.004,N15,MNIST_P40_N15,sat,7.416,1011.0,verinet,MNIST_P40_N15 N15 0.004,True,1,1
18614,,mnist,0.004,N18,MNIST_P58_N18,unsat,70.5145,1014.0,verinet,MNIST_P58_N18 N18 0.004,True,1,1
18646,,mnist,0.004,N14,MNIST_P22_N14,unsat,74.8127,1046.0,verinet,MNIST_P22_N14 N14 0.004,True,1,1
18647,,mnist,0.004,N18,MNIST_P36_N18,unsat,66.2859,1047.0,verinet,MNIST_P36_N18 N18 0.004,True,1,1
18659,,mnist,0.004,N49,MNIST_P0_N49,unsat,73.1654,1059.0,verinet,MNIST_P0_N49 N49 0.004,True,1,1
18661,,mnist,0.004,N48,MNIST_P19_N48,unsat,72.6312,1061.0,verinet,MNIST_P19_N48 N48 0.004,True,1,1
18662,,mnist,0.004,N14,MNIST_P13_N14,unsat,71.1296,1062.0,verinet,MNIST_P13_N14 N14 0.004,True,1,1
18684,,mnist,0.004,N49,MNIST_P6_N49,unsat,73.8292,1084.0,verinet,MNIST_P6_N49 N49 0.004,True,1,1
18706,,mnist,0.004,N15,MNIST_P60_N15,unsat,59.8128,1106.0,verinet,MNIST_P60_N15 N15 0.004,True,1,1
18576,,mnist,0.004,N48,MNIST_P49_N48,unsat,82.4577,976.0,verinet,MNIST_P49_N48 N48 0.004,True,1,1
18560,,mnist,0.004,N49,MNIST_P55_N49,unsat,83.0004,960.0,verinet,MNIST_P55_N49 N49 0.004,True,1,1
18426,,mnist,0.004,N5,MNIST_P33_N5,sat,9.9532,826.0,verinet,MNIST_P33_N5 N5 0.004,True,1,1
18551,,mnist,0.004,N14,MNIST_P25_N14,unsat,81.3149,951.0,verinet,MNIST_P25_N14 N14 0.004,True,1,1
18432,,mnist,0.004,N5,MNIST_P80_N5,unsat,66.0163,832.0,verinet,MNIST_P80_N5 N5 0.004,True,1,1
18443,,mnist,0.004,N48,MNIST_P73_N48,sat,17.0354,843.0,verinet,MNIST_P73_N48 N48 0.004,True,1,1
18452,,mnist,0.004,N15,MNIST_P33_N15,unsat,68.0525,852.0,verinet,MNIST_P33_N15 N15 0.004,True,1,1
18455,,mnist,0.004,N5,MNIST_P81_N5,unsat,70.8959,855.0,verinet,MNIST_P81_N5 N5 0.004,True,1,1
18470,,mnist,0.004,N5,MNIST_P91_N5,unsat,75.1828,870.0,verinet,MNIST_P91_N5 N5 0.004,True,1,1
18493,,mnist,0.004,N5,MNIST_P55_N5,unsat,69.4473,893.0,verinet,MNIST_P55_N5 N5 0.004,True,1,1
18499,,mnist,0.004,N48,MNIST_P18_N48,unsat,81.5004,899.0,verinet,MNIST_P18_N48 N48 0.004,True,1,1
18509,,mnist,0.004,N48,MNIST_P79_N48,unsat,78.4954,909.0,verinet,MNIST_P79_N48 N48 0.004,True,1,1
18514,,mnist,0.004,N14,MNIST_P45_N14,unsat,76.7617,914.0,verinet,MNIST_P45_N14 N14 0.004,True,1,1
18533,,mnist,0.004,N48,MNIST_P11_N48,unsat,83.2789,933.0,verinet,MNIST_P11_N48 N48 0.004,True,1,1
18536,,mnist,0.004,N48,MNIST_P34_N48,unsat,85.7842,936.0,verinet,MNIST_P34_N48 N48 0.004,True,1,1
18537,,mnist,0.004,N5,MNIST_P38_N5,unsat,74.3788,937.0,verinet,MNIST_P38_N5 N5 0.004,True,1,1
18539,,mnist,0.004,N48,MNIST_P59_N48,unsat,86.9626,939.0,verinet,MNIST_P59_N48 N48 0.004,True,1,1
18547,,mnist,0.004,N49,MNIST_P32_N49,unsat,77.2796,947.0,verinet,MNIST_P32_N49 N49 0.004,True,1,1
18549,,mnist,0.004,N18,MNIST_P79_N18,unsat,65.9239,949.0,verinet,MNIST_P79_N18 N18 0.004,True,1,1
18707,,mnist,0.004,N18,MNIST_P21_N18,unsat,63.965,1107.0,verinet,MNIST_P21_N18 N18 0.004,True,1,1
18722,,mnist,0.004,N49,MNIST_P47_N49,unsat,70.2724,1122.0,verinet,MNIST_P47_N49 N49 0.004,True,1,1
18723,,mnist,0.004,N49,MNIST_P16_N49,unsat,71.0253,1123.0,verinet,MNIST_P16_N49 N49 0.004,True,1,1
18730,,mnist,0.004,N49,MNIST_P97_N49,unsat,69.6497,1130.0,verinet,MNIST_P97_N49 N49 0.004,True,1,1
18872,,mnist,0.004,N49,MNIST_P39_N49,unsat,77.0832,1272.0,verinet,MNIST_P39_N49 N49 0.004,True,1,1
18876,,mnist,0.004,N18,MNIST_P64_N18,unsat,66.9682,1276.0,verinet,MNIST_P64_N18 N18 0.004,True,1,1
18879,,mnist,0.004,N14,MNIST_P55_N14,unsat,75.0399,1279.0,verinet,MNIST_P55_N14 N14 0.004,True,1,1
18891,,mnist,0.004,N15,MNIST_P35_N15,sat,7.1618,1291.0,verinet,MNIST_P35_N15 N15 0.004,True,1,1
18902,,mnist,0.004,N18,MNIST_P80_N18,unsat,72.6051,1302.0,verinet,MNIST_P80_N18 N18 0.004,True,1,1
18903,,mnist,0.004,N14,MNIST_P14_N14,unsat,79.557,1303.0,verinet,MNIST_P14_N14 N14 0.004,True,1,1
18905,,mnist,0.004,N48,MNIST_P85_N48,unsat,79.0527,1305.0,verinet,MNIST_P85_N48 N48 0.004,True,1,1
18907,,mnist,0.004,N5,MNIST_P4_N5,unsat,67.9885,1307.0,verinet,MNIST_P4_N5 N5 0.004,True,1,1
18911,,mnist,0.004,N48,MNIST_P48_N48,unsat,73.472,1311.0,verinet,MNIST_P48_N48 N48 0.004,True,1,1
18916,,mnist,0.004,N48,MNIST_P65_N48,unsat,77.3346,1316.0,verinet,MNIST_P65_N48 N48 0.004,True,1,1
18935,,mnist,0.004,N5,MNIST_P76_N5,unsat,72.4705,1335.0,verinet,MNIST_P76_N5 N5 0.004,True,1,1
18943,,mnist,0.004,N18,MNIST_P17_N18,unsat,61.8573,1343.0,verinet,MNIST_P17_N18 N18 0.004,True,1,1
18947,,mnist,0.004,N14,MNIST_P48_N14,unsat,68.7163,1347.0,verinet,MNIST_P48_N14 N14 0.004,True,1,1
18951,,mnist,0.004,N18,MNIST_P23_N18,unsat,62.2454,1351.0,verinet,MNIST_P23_N18 N18 0.004,True,1,1
18961,,mnist,0.004,N48,MNIST_P62_N48,unsat,71.0096,1361.0,verinet,MNIST_P62_N48 N48 0.004,True,1,1
18851,,mnist,0.004,N5,MNIST_P87_N5,unsat,73.2167,1251.0,verinet,MNIST_P87_N5 N5 0.004,True,1,1
18843,,mnist,0.004,N15,MNIST_P53_N15,unsat,67.1762,1243.0,verinet,MNIST_P53_N15 N15 0.004,True,1,1
18842,,mnist,0.004,N48,MNIST_P33_N48,sat,25.9068,1242.0,verinet,MNIST_P33_N48 N48 0.004,True,1,1
18786,,mnist,0.004,N49,MNIST_P35_N49,unsat,74.8329,1186.0,verinet,MNIST_P35_N49 N49 0.004,True,1,1
18732,,mnist,0.004,N15,MNIST_P38_N15,unsat,62.8395,1132.0,verinet,MNIST_P38_N15 N15 0.004,True,1,1
18735,,mnist,0.004,N48,MNIST_P52_N48,unsat,71.1196,1135.0,verinet,MNIST_P52_N48 N48 0.004,True,1,1
18741,,mnist,0.004,N18,MNIST_P6_N18,unsat,64.0017,1141.0,verinet,MNIST_P6_N18 N18 0.004,True,1,1
18753,,mnist,0.004,N5,MNIST_P61_N5,unsat,65.4827,1153.0,verinet,MNIST_P61_N5 N5 0.004,True,1,1
18769,,mnist,0.004,N49,MNIST_P54_N49,unsat,70.0528,1169.0,verinet,MNIST_P54_N49 N49 0.004,True,1,1
18776,,mnist,0.004,N48,MNIST_P2_N48,unsat,70.1866,1176.0,verinet,MNIST_P2_N48 N48 0.004,True,1,1
18791,,mnist,0.004,N14,MNIST_P83_N14,unsat,71.0211,1191.0,verinet,MNIST_P83_N14 N14 0.004,True,1,1
18835,,mnist,0.004,N15,MNIST_P12_N15,unsat,67.046,1235.0,verinet,MNIST_P12_N15 N15 0.004,True,1,1
18793,,mnist,0.004,N14,MNIST_P17_N14,unsat,74.1075,1193.0,verinet,MNIST_P17_N14 N14 0.004,True,1,1
18794,,mnist,0.004,N5,MNIST_P24_N5,unsat,66.1559,1194.0,verinet,MNIST_P24_N5 N5 0.004,True,1,1
18818,,mnist,0.004,N15,MNIST_P11_N15,unsat,66.4924,1218.0,verinet,MNIST_P11_N15 N15 0.004,True,1,1
18828,,mnist,0.004,N15,MNIST_P64_N15,unsat,64.3992,1228.0,verinet,MNIST_P64_N15 N15 0.004,True,1,1
18830,,mnist,0.004,N5,MNIST_P34_N5,unsat,64.7436,1230.0,verinet,MNIST_P34_N5 N5 0.004,True,1,1
18834,,mnist,0.004,N5,MNIST_P15_N5,unsat,67.7104,1234.0,verinet,MNIST_P15_N5 N5 0.004,True,1,1
18429,,mnist,0.004,N18,MNIST_P95_N18,unsat,65.2833,829.0,verinet,MNIST_P95_N18 N18 0.004,True,1,1
18419,,mnist,0.004,N18,MNIST_P77_N18,sat,43.2651,819.0,verinet,MNIST_P77_N18 N18 0.004,True,1,1
19996,,mnist,0.004,N49,MNIST_P65_N49,unsat,83.3446,2396.0,verinet,MNIST_P65_N49 N49 0.004,True,1,1
17989,,mnist,0.004,N18,MNIST_P81_N18,unsat,74.6068,389.0,verinet,MNIST_P81_N18 N18 0.004,True,1,1
18000,,mnist,0.004,N14,MNIST_P88_N14,unsat,86.8731,400.0,verinet,MNIST_P88_N14 N14 0.004,True,1,1
18001,,mnist,0.004,N14,MNIST_P2_N14,unsat,85.369,401.0,verinet,MNIST_P2_N14 N14 0.004,True,1,1
18006,,mnist,0.004,N5,MNIST_P1_N5,unsat,75.7448,406.0,verinet,MNIST_P1_N5 N5 0.004,True,1,1
18024,,mnist,0.004,N49,MNIST_P23_N49,unsat,82.4106,424.0,verinet,MNIST_P23_N49 N49 0.004,True,1,1
18043,,mnist,0.004,N15,MNIST_P14_N15,unsat,76.1298,443.0,verinet,MNIST_P14_N15 N15 0.004,True,1,1
18053,,mnist,0.004,N49,MNIST_P26_N49,unsat,77.2221,453.0,verinet,MNIST_P26_N49 N49 0.004,True,1,1
18060,,mnist,0.004,N48,MNIST_P77_N48,sat,70.8057,460.0,verinet,MNIST_P77_N48 N48 0.004,True,1,1
18083,,mnist,0.004,N48,MNIST_P5_N48,unsat,85.483,483.0,verinet,MNIST_P5_N48 N48 0.004,True,1,1
18097,,mnist,0.004,N14,MNIST_P68_N14,unsat,79.4595,497.0,verinet,MNIST_P68_N14 N14 0.004,True,1,1
18098,,mnist,0.004,N5,MNIST_P13_N5,unsat,71.27,498.0,verinet,MNIST_P13_N5 N5 0.004,True,1,1
18103,,mnist,0.004,N15,MNIST_P29_N15,sat,66.0474,503.0,verinet,MNIST_P29_N15 N15 0.004,True,1,1
18109,,mnist,0.004,N14,MNIST_P38_N14,unsat,80.8177,509.0,verinet,MNIST_P38_N14 N14 0.004,True,1,1
18112,,mnist,0.004,N18,MNIST_P26_N18,unsat,75.8986,512.0,verinet,MNIST_P26_N18 N18 0.004,True,1,1
18121,,mnist,0.004,N15,MNIST_P25_N15,unsat,75.4874,521.0,verinet,MNIST_P25_N15 N15 0.004,True,1,1
18123,,mnist,0.004,N14,MNIST_P15_N14,unsat,84.422,523.0,verinet,MNIST_P15_N14 N14 0.004,True,1,1
17992,,mnist,0.004,N18,MNIST_P87_N18,unsat,74.8953,392.0,verinet,MNIST_P87_N18 N18 0.004,True,1,1
17988,,mnist,0.004,N49,MNIST_P10_N49,unsat,84.1188,388.0,verinet,MNIST_P10_N49 N49 0.004,True,1,1
18412,,mnist,0.004,N48,MNIST_P10_N48,unsat,85.3144,812.0,verinet,MNIST_P10_N48 N48 0.004,True,1,1
17987,,mnist,0.004,N18,MNIST_P82_N18,unsat,74.2533,387.0,verinet,MNIST_P82_N18 N18 0.004,True,1,1
17842,,mnist,0.004,N48,MNIST_P36_N48,unsat,82.1106,242.0,verinet,MNIST_P36_N48 N48 0.004,True,1,1
17844,,mnist,0.004,N14,MNIST_P77_N14,unsat,84.4914,244.0,verinet,MNIST_P77_N14 N14 0.004,True,1,1
17864,,mnist,0.004,N49,MNIST_P85_N49,unsat,85.0529,264.0,verinet,MNIST_P85_N49 N49 0.004,True,1,1
17893,,mnist,0.004,N15,MNIST_P87_N15,unsat,78.7264,293.0,verinet,MNIST_P87_N15 N15 0.004,True,1,1
17908,,mnist,0.004,N48,MNIST_P81_N48,unsat,86.0931,308.0,verinet,MNIST_P81_N48 N48 0.004,True,1,1
17913,,mnist,0.004,N14,MNIST_P96_N14,unsat,83.8588,313.0,verinet,MNIST_P96_N14 N14 0.004,True,1,1
17917,,mnist,0.004,N14,MNIST_P64_N14,unsat,80.0291,317.0,verinet,MNIST_P64_N14 N14 0.004,True,1,1
17922,,mnist,0.004,N18,MNIST_P94_N18,unsat,72.2961,322.0,verinet,MNIST_P94_N18 N18 0.004,True,1,1
17925,,mnist,0.004,N5,MNIST_P54_N5,unsat,75.979,325.0,verinet,MNIST_P54_N5 N5 0.004,True,1,1
17938,,mnist,0.004,N48,MNIST_P13_N48,unsat,87.4723,338.0,verinet,MNIST_P13_N48 N48 0.004,True,1,1
17942,,mnist,0.004,N49,MNIST_P91_N49,unsat,77.578,342.0,verinet,MNIST_P91_N49 N49 0.004,True,1,1
17953,,mnist,0.004,N15,MNIST_P73_N15,unsat,75.3549,353.0,verinet,MNIST_P73_N15 N15 0.004,True,1,1
17970,,mnist,0.004,N15,MNIST_P71_N15,unsat,74.7738,370.0,verinet,MNIST_P71_N15 N15 0.004,True,1,1
17980,,mnist,0.004,N49,MNIST_P12_N49,unsat,79.9356,380.0,verinet,MNIST_P12_N49 N49 0.004,True,1,1
17985,,mnist,0.004,N18,MNIST_P10_N18,unsat,75.8196,385.0,verinet,MNIST_P10_N18 N18 0.004,True,1,1
18132,,mnist,0.004,N49,MNIST_P64_N49,unsat,80.6918,532.0,verinet,MNIST_P64_N49 N49 0.004,True,1,1
18134,,mnist,0.004,N48,MNIST_P98_N48,unsat,81.4005,534.0,verinet,MNIST_P98_N48 N48 0.004,True,1,1
18137,,mnist,0.004,N48,MNIST_P92_N48,sat,25.9082,537.0,verinet,MNIST_P92_N48 N48 0.004,True,1,1
18140,,mnist,0.004,N14,MNIST_P19_N14,unsat,79.8541,540.0,verinet,MNIST_P19_N14 N14 0.004,True,1,1
18241,,mnist,0.004,N18,MNIST_P90_N18,unsat,68.1528,641.0,verinet,MNIST_P90_N18 N18 0.004,True,1,1
18246,,mnist,0.004,N49,MNIST_P2_N49,unsat,80.324,646.0,verinet,MNIST_P2_N49 N49 0.004,True,1,1
18261,,mnist,0.004,N18,MNIST_P42_N18,unsat,72.167,661.0,verinet,MNIST_P42_N18 N18 0.004,True,1,1
18276,,mnist,0.004,N48,MNIST_P86_N48,unsat,81.1311,676.0,verinet,MNIST_P86_N48 N48 0.004,True,1,1
18287,,mnist,0.004,N18,MNIST_P99_N18,unsat,70.2406,687.0,verinet,MNIST_P99_N18 N18 0.004,True,1,1
18290,,mnist,0.004,N5,MNIST_P66_N5,unsat,65.7407,690.0,verinet,MNIST_P66_N5 N5 0.004,True,1,1
18291,,mnist,0.004,N5,MNIST_P75_N5,unsat,66.6902,691.0,verinet,MNIST_P75_N5 N5 0.004,True,1,1
18298,,mnist,0.004,N48,MNIST_P78_N48,unsat,81.3483,698.0,verinet,MNIST_P78_N48 N48 0.004,True,1,1
18328,,mnist,0.004,N14,MNIST_P79_N14,unsat,83.3322,728.0,verinet,MNIST_P79_N14 N14 0.004,True,1,1
18336,,mnist,0.004,N49,MNIST_P50_N49,unsat,84.0274,736.0,verinet,MNIST_P50_N49 N49 0.004,True,1,1
18357,,mnist,0.004,N48,MNIST_P74_N48,unsat,84.7382,757.0,verinet,MNIST_P74_N48 N48 0.004,True,1,1
18359,,mnist,0.004,N18,MNIST_P62_N18,unsat,78.3573,759.0,verinet,MNIST_P62_N18 N18 0.004,True,1,1
18361,,mnist,0.004,N5,MNIST_P37_N5,unsat,75.9555,761.0,verinet,MNIST_P37_N5 N5 0.004,True,1,1
18372,,mnist,0.004,N15,MNIST_P95_N15,unsat,77.9529,772.0,verinet,MNIST_P95_N15 N15 0.004,True,1,1
18405,,mnist,0.004,N48,MNIST_P39_N48,unsat,86.3755,805.0,verinet,MNIST_P39_N48 N48 0.004,True,1,1
18239,,mnist,0.004,N48,MNIST_P50_N48,unsat,75.4869,639.0,verinet,MNIST_P50_N48 N48 0.004,True,1,1
18227,,mnist,0.004,N5,MNIST_P39_N5,unsat,72.0923,627.0,verinet,MNIST_P39_N5 N5 0.004,True,1,1
18226,,mnist,0.004,N18,MNIST_P31_N18,unsat,73.6013,626.0,verinet,MNIST_P31_N18 N18 0.004,True,1,1
18169,,mnist,0.004,N14,MNIST_P28_N14,unsat,80.3725,569.0,verinet,MNIST_P28_N14 N14 0.004,True,1,1
18147,,mnist,0.004,N5,MNIST_P0_N5,unsat,73.2105,547.0,verinet,MNIST_P0_N5 N5 0.004,True,1,1
18152,,mnist,0.004,N18,MNIST_P91_N18,unsat,75.5819,552.0,verinet,MNIST_P91_N18 N18 0.004,True,1,1
18153,,mnist,0.004,N15,MNIST_P6_N15,unsat,71.5644,553.0,verinet,MNIST_P6_N15 N15 0.004,True,1,1
18156,,mnist,0.004,N15,MNIST_P68_N15,unsat,72.8139,556.0,verinet,MNIST_P68_N15 N15 0.004,True,1,1
18166,,mnist,0.004,N15,MNIST_P59_N15,unsat,69.6069,566.0,verinet,MNIST_P59_N15 N15 0.004,True,1,1
18168,,mnist,0.004,N14,MNIST_P46_N14,unsat,81.8025,568.0,verinet,MNIST_P46_N14 N14 0.004,True,1,1
18177,,mnist,0.004,N49,MNIST_P83_N49,unsat,82.2184,577.0,verinet,MNIST_P83_N49 N49 0.004,True,1,1
18218,,mnist,0.004,N49,MNIST_P33_N49,sat,9.5876,618.0,verinet,MNIST_P33_N49 N49 0.004,True,1,1
18184,,mnist,0.004,N15,MNIST_P9_N15,unsat,74.5869,584.0,verinet,MNIST_P9_N15 N15 0.004,True,1,1
18185,,mnist,0.004,N15,MNIST_P79_N15,unsat,72.5272,585.0,verinet,MNIST_P79_N15 N15 0.004,True,1,1
18190,,mnist,0.004,N18,MNIST_P30_N18,unsat,75.2592,590.0,verinet,MNIST_P30_N18 N18 0.004,True,1,1
18197,,mnist,0.004,N15,MNIST_P69_N15,unsat,74.7536,597.0,verinet,MNIST_P69_N15 N15 0.004,True,1,1
18199,,mnist,0.004,N49,MNIST_P49_N49,unsat,84.0181,599.0,verinet,MNIST_P49_N49 N49 0.004,True,1,1
18209,,mnist,0.004,N49,MNIST_P41_N49,unsat,79.9026,609.0,verinet,MNIST_P41_N49 N49 0.004,True,1,1
18964,,mnist,0.004,N14,MNIST_P1_N14,unsat,72.5468,1364.0,verinet,MNIST_P1_N14 N14 0.004,True,1,1
18966,,mnist,0.004,N14,MNIST_P87_N14,unsat,70.2616,1366.0,verinet,MNIST_P87_N14 N14 0.004,True,1,1
18981,,mnist,0.004,N49,MNIST_P34_N49,unsat,76.8181,1381.0,verinet,MNIST_P34_N49 N49 0.004,True,1,1
19607,,mnist,0.004,N15,MNIST_P85_N15,unsat,66.5492,2007.0,verinet,MNIST_P85_N15 N15 0.004,True,1,1
19616,,mnist,0.004,N5,MNIST_P59_N5,unsat,62.7248,2016.0,verinet,MNIST_P59_N5 N5 0.004,True,1,1
19626,,mnist,0.004,N15,MNIST_P37_N15,unsat,68.7657,2026.0,verinet,MNIST_P37_N15 N15 0.004,True,1,1
19635,,mnist,0.004,N14,MNIST_P32_N14,unsat,77.2147,2035.0,verinet,MNIST_P32_N14 N14 0.004,True,1,1
19639,,mnist,0.004,N18,MNIST_P78_N18,unsat,67.6996,2039.0,verinet,MNIST_P78_N18 N18 0.004,True,1,1
19648,,mnist,0.004,N48,MNIST_P64_N48,unsat,71.8131,2048.0,verinet,MNIST_P64_N48 N48 0.004,True,1,1
19679,,mnist,0.004,N48,MNIST_P43_N48,sat,74.7994,2079.0,verinet,MNIST_P43_N48 N48 0.004,True,1,1
19680,,mnist,0.004,N14,MNIST_P62_N14,unsat,78.4509,2080.0,verinet,MNIST_P62_N14 N14 0.004,True,1,1
19684,,mnist,0.004,N18,MNIST_P39_N18,unsat,66.7383,2084.0,verinet,MNIST_P39_N18 N18 0.004,True,1,1
19699,,mnist,0.004,N15,MNIST_P98_N15,unsat,64.5405,2099.0,verinet,MNIST_P98_N15 N15 0.004,True,1,1
19707,,mnist,0.004,N14,MNIST_P90_N14,unsat,70.3347,2107.0,verinet,MNIST_P90_N14 N14 0.004,True,1,1
19717,,mnist,0.004,N14,MNIST_P94_N14,unsat,72.0465,2117.0,verinet,MNIST_P94_N14 N14 0.004,True,1,1
19725,,mnist,0.004,N15,MNIST_P86_N15,unsat,65.6594,2125.0,verinet,MNIST_P86_N15 N15 0.004,True,1,1
19729,,mnist,0.004,N48,MNIST_P6_N48,unsat,75.3035,2129.0,verinet,MNIST_P6_N48 N48 0.004,True,1,1
19730,,mnist,0.004,N49,MNIST_P95_N49,unsat,77.9116,2130.0,verinet,MNIST_P95_N49 N49 0.004,True,1,1
19735,,mnist,0.004,N5,MNIST_P82_N5,unsat,63.6047,2135.0,verinet,MNIST_P82_N5 N5 0.004,True,1,1
19614,,mnist,0.004,N49,MNIST_P90_N49,unsat,75.185,2014.0,verinet,MNIST_P90_N49 N49 0.004,True,1,1
19598,,mnist,0.004,N48,MNIST_P26_N48,unsat,71.352,1998.0,verinet,MNIST_P26_N48 N48 0.004,True,1,1
18988,,mnist,0.004,N5,MNIST_P40_N5,unsat,67.3085,1388.0,verinet,MNIST_P40_N5 N5 0.004,True,1,1
19593,,mnist,0.004,N48,MNIST_P31_N48,unsat,72.6962,1993.0,verinet,MNIST_P31_N48 N48 0.004,True,1,1
19528,,mnist,0.004,N18,MNIST_P76_N18,unsat,66.9609,1928.0,verinet,MNIST_P76_N18 N18 0.004,True,1,1
19530,,mnist,0.004,N49,MNIST_P60_N49,unsat,76.5598,1930.0,verinet,MNIST_P60_N49 N49 0.004,True,1,1
19532,,mnist,0.004,N48,MNIST_P0_N48,unsat,74.4532,1932.0,verinet,MNIST_P0_N48 N48 0.004,True,1,1
19535,,mnist,0.004,N14,MNIST_P33_N14,unsat,75.1127,1935.0,verinet,MNIST_P33_N14 N14 0.004,True,1,1
19536,,mnist,0.004,N5,MNIST_P7_N5,unsat,69.424,1936.0,verinet,MNIST_P7_N5 N5 0.004,True,1,1
19538,,mnist,0.004,N5,MNIST_P69_N5,unsat,69.6566,1938.0,verinet,MNIST_P69_N5 N5 0.004,True,1,1
19541,,mnist,0.004,N5,MNIST_P53_N5,unsat,66.7143,1941.0,verinet,MNIST_P53_N5 N5 0.004,True,1,1
19544,,mnist,0.004,N49,MNIST_P17_N49,unsat,72.6642,1944.0,verinet,MNIST_P17_N49 N49 0.004,True,1,1
19546,,mnist,0.004,N15,MNIST_P42_N15,unsat,64.3957,1946.0,verinet,MNIST_P42_N15 N15 0.004,True,1,1
19554,,mnist,0.004,N48,MNIST_P51_N48,unsat,74.8008,1954.0,verinet,MNIST_P51_N48 N48 0.004,True,1,1
19557,,mnist,0.004,N14,MNIST_P24_N14,unsat,74.7161,1957.0,verinet,MNIST_P24_N14 N14 0.004,True,1,1
19564,,mnist,0.004,N18,MNIST_P4_N18,unsat,68.9158,1964.0,verinet,MNIST_P4_N18 N18 0.004,True,1,1
19569,,mnist,0.004,N18,MNIST_P84_N18,unsat,66.9007,1969.0,verinet,MNIST_P84_N18 N18 0.004,True,1,1
19586,,mnist,0.004,N49,MNIST_P31_N49,unsat,72.6208,1986.0,verinet,MNIST_P31_N49 N49 0.004,True,1,1
19590,,mnist,0.004,N48,MNIST_P9_N48,unsat,72.9492,1990.0,verinet,MNIST_P9_N48 N48 0.004,True,1,1
19737,,mnist,0.004,N5,MNIST_P92_N5,unsat,63.9113,2137.0,verinet,MNIST_P92_N5 N5 0.004,True,1,1
19749,,mnist,0.004,N18,MNIST_P86_N18,unsat,66.8747,2149.0,verinet,MNIST_P86_N18 N18 0.004,True,1,1
19757,,mnist,0.004,N14,MNIST_P56_N14,unsat,75.9621,2157.0,verinet,MNIST_P56_N14 N14 0.004,True,1,1
19758,,mnist,0.004,N14,MNIST_P84_N14,unsat,81.6877,2158.0,verinet,MNIST_P84_N14 N14 0.004,True,1,1
19912,,mnist,0.004,N5,MNIST_P46_N5,unsat,83.7676,2312.0,verinet,MNIST_P46_N5 N5 0.004,True,1,1
19913,,mnist,0.004,N5,MNIST_P27_N5,unsat,84.4452,2313.0,verinet,MNIST_P27_N5 N5 0.004,True,1,1
19916,,mnist,0.004,N49,MNIST_P8_N49,unsat,90.1569,2316.0,verinet,MNIST_P8_N49 N49 0.004,True,1,1
19918,,mnist,0.004,N14,MNIST_P89_N14,unsat,89.2072,2318.0,verinet,MNIST_P89_N14 N14 0.004,True,1,1
19919,,mnist,0.004,N18,MNIST_P7_N18,unsat,81.2118,2319.0,verinet,MNIST_P7_N18 N18 0.004,True,1,1
19924,,mnist,0.004,N5,MNIST_P47_N5,unsat,78.2799,2324.0,verinet,MNIST_P47_N5 N5 0.004,True,1,1
19928,,mnist,0.004,N5,MNIST_P98_N5,unsat,82.1881,2328.0,verinet,MNIST_P98_N5 N5 0.004,True,1,1
19938,,mnist,0.004,N18,MNIST_P22_N18,unsat,82.51,2338.0,verinet,MNIST_P22_N18 N18 0.004,True,1,1
19942,,mnist,0.004,N15,MNIST_P63_N15,unsat,86.1715,2342.0,verinet,MNIST_P63_N15 N15 0.004,True,1,1
19944,,mnist,0.004,N15,MNIST_P43_N15,unsat,84.5788,2344.0,verinet,MNIST_P43_N15 N15 0.004,True,1,1
19948,,mnist,0.004,N48,MNIST_P93_N48,unsat,87.1889,2348.0,verinet,MNIST_P93_N48 N48 0.004,True,1,1
19964,,mnist,0.004,N14,MNIST_P49_N14,unsat,93.1267,2364.0,verinet,MNIST_P49_N14 N14 0.004,True,1,1
19967,,mnist,0.004,N48,MNIST_P47_N48,unsat,93.5149,2367.0,verinet,MNIST_P47_N48 N48 0.004,True,1,1
19984,,mnist,0.004,N14,MNIST_P47_N14,unsat,83.945,2384.0,verinet,MNIST_P47_N14 N14 0.004,True,1,1
19988,,mnist,0.004,N48,MNIST_P54_N48,unsat,86.7815,2388.0,verinet,MNIST_P54_N48 N48 0.004,True,1,1
19909,,mnist,0.004,N48,MNIST_P99_N48,unsat,90.7311,2309.0,verinet,MNIST_P99_N48 N48 0.004,True,1,1
